session,device,gap_samples,gap_s
S4-ADL1,Accelerometer RH,13,0.43333333333333335
S4-ADL1,Accelerometer RH,8,0.26666666666666666
S4-ADL1,Accelerometer RH,219,7.3
S4-ADL1,Accelerometer RH,66,2.2
S4-ADL1,Accelerometer RH,214,7.133333333333334
S4-ADL1,Accelerometer RH,2,0.06666666666666667
S4-ADL1,Accelerometer RH,103,3.433333333333333
S4-ADL1,Accelerometer RH,49,1.6333333333333333
S4-ADL1,Accelerometer RH,64,2.1333333333333333
S4-ADL1,Accelerometer RH,4,0.13333333333333333
S4-ADL1,Accelerometer RH,93,3.1
S4-ADL1,Accelerometer RH,2628,87.6
S4-ADL1,Accelerometer RH,36,1.2
S4-ADL1,Accelerometer RH,37,1.2333333333333334
S4-ADL1,Accelerometer RH,37,1.2333333333333334
S4-ADL1,Accelerometer RH,41,1.3666666666666667
S4-ADL1,Accelerometer RH,590,19.666666666666668
S4-ADL2,Accelerometer RKN^,72,2.4
S4-ADL2,Accelerometer RKN^,403,13.433333333333334
S4-ADL2,Accelerometer RKN^,11,0.36666666666666664
S4-ADL2,Accelerometer RKN^,82,2.7333333333333334
S4-ADL2,Accelerometer RKN^,11,0.36666666666666664
S4-ADL2,Accelerometer RKN^,32,1.0666666666666667
S4-ADL2,Accelerometer RKN^,31,1.0333333333333334
S4-ADL2,Accelerometer RKN^,31,1.0333333333333334
S4-ADL2,Accelerometer RKN^,32,1.0666666666666667
S4-ADL2,Accelerometer RKN^,11,0.36666666666666664
S4-ADL2,Accelerometer RKN^,7613,253.76666666666668
S4-ADL2,Accelerometer RKN^,112,3.7333333333333334
S4-ADL2,Accelerometer RKN^,11,0.36666666666666664
S4-ADL2,Accelerometer RKN^,82,2.7333333333333334
S4-ADL2,Accelerometer RKN^,172,5.733333333333333
S4-ADL2,Accelerometer RKN^,22,0.7333333333333333
S4-ADL2,Accelerometer RKN^,41,1.3666666666666667
S4-ADL2,Accelerometer RKN^,1,0.03333333333333333
S4-ADL2,Accelerometer RKN^,82,2.7333333333333334
S4-ADL2,Accelerometer RKN^,11,0.36666666666666664
S4-ADL2,Accelerometer RKN^,31,1.0333333333333334
S4-ADL2,Accelerometer RKN^,11,0.36666666666666664
S4-ADL2,Accelerometer RKN^,31,1.0333333333333334
S4-ADL2,Accelerometer RKN^,31,1.0333333333333334
S4-ADL2,Accelerometer RKN^,7843,261.43333333333334
S4-ADL2,Accelerometer RKN^,71,2.3666666666666667
S4-ADL2,Accelerometer RKN^,1,0.03333333333333333
S4-ADL2,Accelerometer RKN^,82,2.7333333333333334
S4-ADL2,Accelerometer RKN^,10,0.3333333333333333
S4-ADL2,Accelerometer RKN^,61,2.033333333333333
S4-ADL2,Accelerometer RKN^,81,2.7
S4-ADL2,Accelerometer RKN^,22,0.7333333333333333
S4-ADL2,Accelerometer RKN^,101,3.3666666666666667
S4-ADL2,Accelerometer RKN^,3878,129.26666666666668
S4-ADL2,Accelerometer HIP,82,2.7333333333333334
S4-ADL2,Accelerometer HIP,453,15.1
S4-ADL2,Accelerometer HIP,22,0.7333333333333333
S4-ADL2,Accelerometer HIP,22,0.7333333333333333
S4-ADL2,Accelerometer HIP,162,5.4
S4-ADL2,Accelerometer HIP,8372,279.06666666666666
S4-ADL2,Accelerometer HIP,8893,296.43333333333334
S4-ADL2,Accelerometer HIP,162,5.4
S4-ADL2,Accelerometer HIP,4335,144.5
S4-ADL2,Accelerometer LUA^,29,0.9666666666666667
S4-ADL2,Accelerometer LUA^,32,1.0666666666666667
S4-ADL2,Accelerometer LUA^,86,2.8666666666666667
S4-ADL2,Accelerometer LUA^,26552,885.0666666666667
S4-ADL2,Accelerometer LUA^,36,1.2
S4-ADL2,Accelerometer LUA^,31,1.0333333333333334
S4-ADL2,Accelerometer LUA^,35,1.1666666666666667
S4-ADL2,Accelerometer LUA^,34,1.1333333333333333
S4-ADL2,Accelerometer LUA^,418,13.933333333333334
S4-ADL2,Accelerometer RUA_,32,1.0666666666666667
S4-ADL2,Accelerometer RUA_,32,1.0666666666666667
S4-ADL2,Accelerometer RUA_,35,1.1666666666666667
S4-ADL2,Accelerometer RUA_,15760,525.3333333333334
S4-ADL2,Accelerometer RUA_,6873,229.1
S4-ADL2,Accelerometer RUA_,56,1.8666666666666667
S4-ADL2,Accelerometer RUA_,368,12.266666666666667
S4-ADL2,Accelerometer RUA_,3469,115.63333333333334
S4-ADL2,Accelerometer RUA_,32,1.0666666666666667
S4-ADL2,Accelerometer RUA_,35,1.1666666666666667
S4-ADL2,Accelerometer RUA_,474,15.8
S4-ADL2,Accelerometer LH,31,1.0333333333333334
S4-ADL2,Accelerometer LH,32,1.0666666666666667
S4-ADL2,Accelerometer LH,35,1.1666666666666667
S4-ADL2,Accelerometer LH,2104,70.13333333333334
S4-ADL2,Accelerometer LH,3,0.1
S4-ADL2,Accelerometer LH,453,15.1
S4-ADL2,Accelerometer LH,17,0.5666666666666667
S4-ADL2,Accelerometer LH,54,1.8
S4-ADL2,Accelerometer LH,248,8.266666666666667
S4-ADL2,Accelerometer LH,39,1.3
S4-ADL2,Accelerometer LH,7191,239.7
S4-ADL2,Accelerometer LH,820,27.333333333333332
S4-ADL2,Accelerometer LH,1926,64.2
S4-ADL2,Accelerometer LH,92,3.066666666666667
S4-ADL2,Accelerometer LH,71,2.3666666666666667
S4-ADL2,Accelerometer LH,62,2.066666666666667
S4-ADL2,Accelerometer LH,537,17.9
S4-ADL2,Accelerometer LH,591,19.7
S4-ADL2,Accelerometer LH,112,3.7333333333333334
S4-ADL2,Accelerometer LH,826,27.533333333333335
S4-ADL2,Accelerometer LH,344,11.466666666666667
S4-ADL2,Accelerometer LH,233,7.766666666666667
S4-ADL2,Accelerometer LH,2612,87.06666666666666
S4-ADL2,Accelerometer LH,110,3.6666666666666665
S4-ADL2,Accelerometer LH,678,22.6
S4-ADL2,Accelerometer LH,409,13.633333333333333
S4-ADL2,Accelerometer LH,1181,39.36666666666667
S4-ADL2,Accelerometer LH,233,7.766666666666667
S4-ADL2,Accelerometer LH,441,14.7
S4-ADL2,Accelerometer LH,516,17.2
S4-ADL2,Accelerometer LH,2,0.06666666666666667
S4-ADL2,Accelerometer LH,2,0.06666666666666667
S4-ADL2,Accelerometer LH,35,1.1666666666666667
S4-ADL2,Accelerometer LH,547,18.233333333333334
S4-ADL2,Accelerometer LH,123,4.1
S4-ADL2,Accelerometer LH,823,27.433333333333334
S4-ADL2,Accelerometer LH,213,7.1
S4-ADL2,Accelerometer LH,21,0.7
S4-ADL2,Accelerometer LH,280,9.333333333333334
S4-ADL2,Accelerometer LH,240,8.0
S4-ADL2,Accelerometer LH,492,16.4
S4-ADL2,Accelerometer LH,1031,34.36666666666667
S4-ADL2,Accelerometer LH,34,1.1333333333333333
S4-ADL2,Accelerometer LH,30,1.0
S4-ADL2,Accelerometer LH,34,1.1333333333333333
S4-ADL2,Accelerometer LH,34,1.1333333333333333
S4-ADL2,Accelerometer LH,419,13.966666666666667
S4-ADL2,Accelerometer RKN_,242,8.066666666666666
S4-ADL2,Accelerometer RKN_,181,6.033333333333333
S4-ADL2,Accelerometer RKN_,31,1.0333333333333334
S4-ADL2,Accelerometer RKN_,31,1.0333333333333334
S4-ADL2,Accelerometer RKN_,11,0.36666666666666664
S4-ADL2,Accelerometer RKN_,31,1.0333333333333334
S4-ADL2,Accelerometer RKN_,12,0.4
S4-ADL2,Accelerometer RKN_,31,1.0333333333333334
S4-ADL2,Accelerometer RKN_,31,1.0333333333333334
S4-ADL2,Accelerometer RKN_,31,1.0333333333333334
S4-ADL2,Accelerometer RKN_,11,0.36666666666666664
S4-ADL2,Accelerometer RKN_,6932,231.06666666666666
S4-ADL2,Accelerometer RKN_,91,3.033333333333333
S4-ADL2,Accelerometer RKN_,272,9.066666666666666
S4-ADL2,Accelerometer RKN_,22,0.7333333333333333
S4-ADL2,Accelerometer RKN_,62,2.066666666666667
S4-ADL2,Accelerometer RKN_,112,3.7333333333333334
S4-ADL2,Accelerometer RKN_,81,2.7
S4-ADL2,Accelerometer RKN_,12,0.4
S4-ADL2,Accelerometer RKN_,81,2.7
S4-ADL2,Accelerometer RKN_,82,2.7333333333333334
S4-ADL2,Accelerometer RKN_,41,1.3666666666666667
S4-ADL2,Accelerometer RKN_,22,0.7333333333333333
S4-ADL2,Accelerometer RKN_,11,0.36666666666666664
S4-ADL2,Accelerometer RKN_,31,1.0333333333333334
S4-ADL2,Accelerometer RKN_,11,0.36666666666666664
S4-ADL2,Accelerometer RKN_,7814,260.46666666666664
S4-ADL2,Accelerometer RKN_,31,1.0333333333333334
S4-ADL2,Accelerometer RKN_,11,0.36666666666666664
S4-ADL2,Accelerometer RKN_,31,1.0333333333333334
S4-ADL2,Accelerometer RKN_,31,1.0333333333333334
S4-ADL2,Accelerometer RKN_,31,1.0333333333333334
S4-ADL2,Accelerometer RKN_,11,0.36666666666666664
S4-ADL2,Accelerometer RKN_,61,2.033333333333333
S4-ADL2,Accelerometer RKN_,82,2.7333333333333334
S4-ADL2,Accelerometer RKN_,31,1.0333333333333334
S4-ADL2,Accelerometer RKN_,3854,128.46666666666667
S4-ADL2,Accelerometer RWR,16417,547.2333333333333
S4-ADL2,Accelerometer RUA^,29,0.9666666666666667
S4-ADL2,Accelerometer RUA^,32,1.0666666666666667
S4-ADL2,Accelerometer RUA^,32,1.0666666666666667
S4-ADL2,Accelerometer RUA^,34,1.1333333333333333
S4-ADL2,Accelerometer RUA^,22661,755.3666666666667
S4-ADL2,Accelerometer RUA^,3879,129.3
S4-ADL2,Accelerometer RUA^,35,1.1666666666666667
S4-ADL2,Accelerometer RUA^,32,1.0666666666666667
S4-ADL2,Accelerometer RUA^,35,1.1666666666666667
S4-ADL2,Accelerometer RUA^,35,1.1666666666666667
S4-ADL2,Accelerometer RUA^,421,14.033333333333333
S4-ADL2,Accelerometer LUA_,28,0.9333333333333333
S4-ADL2,Accelerometer LUA_,139,4.633333333333334
S4-ADL2,Accelerometer LUA_,23125,770.8333333333334
S4-ADL2,Accelerometer LUA_,3469,115.63333333333334
S4-ADL2,Accelerometer LUA_,31,1.0333333333333334
S4-ADL2,Accelerometer LUA_,35,1.1666666666666667
S4-ADL2,Accelerometer LUA_,34,1.1333333333333333
S4-ADL2,Accelerometer LUA_,421,14.033333333333333
S4-ADL2,Accelerometer LWR,3112,103.73333333333333
S4-ADL2,Accelerometer RH,29,0.9666666666666667
S4-ADL2,Accelerometer RH,31,1.0333333333333334
S4-ADL2,Accelerometer RH,32,1.0666666666666667
S4-ADL2,Accelerometer RH,35,1.1666666666666667
S4-ADL2,Accelerometer RH,2403,80.1
S4-ADL2,Accelerometer RH,154,5.133333333333334
S4-ADL2,Accelerometer RH,6393,213.1
S4-ADL2,Accelerometer RH,1626,54.2
S4-ADL2,Accelerometer RH,654,21.8
S4-ADL2,Accelerometer RH,2474,82.46666666666667
S4-ADL2,Accelerometer RH,844,28.133333333333333
S4-ADL2,Accelerometer RH,2462,82.06666666666666
S4-ADL2,Accelerometer RH,1421,47.36666666666667
S4-ADL2,Accelerometer RH,4205,140.16666666666666
S4-ADL2,Accelerometer RH,126,4.2
S4-ADL2,Accelerometer RH,48,1.6
S4-ADL2,Accelerometer RH,24,0.8
S4-ADL2,Accelerometer RH,76,2.533333333333333
S4-ADL2,Accelerometer RH,71,2.3666666666666667
S4-ADL2,Accelerometer RH,326,10.866666666666667
S4-ADL2,Accelerometer RH,122,4.066666666666666
S4-ADL2,Accelerometer RH,174,5.8
S4-ADL2,Accelerometer RH,66,2.2
S4-ADL2,Accelerometer RH,1210,40.333333333333336
S4-ADL2,Accelerometer RH,1413,47.1
S4-ADL2,Accelerometer RH,35,1.1666666666666667
S4-ADL2,Accelerometer RH,31,1.0333333333333334
S4-ADL2,Accelerometer RH,35,1.1666666666666667
S4-ADL2,Accelerometer RH,34,1.1333333333333333
S4-ADL2,Accelerometer RH,426,14.2
S4-ADL3,Accelerometer RKN^,22,0.7333333333333333
S4-ADL3,Accelerometer RKN^,31,1.0333333333333334
S4-ADL3,Accelerometer RKN^,31,1.0333333333333334
S4-ADL3,Accelerometer RKN^,12,0.4
S4-ADL3,Accelerometer RKN^,112,3.7333333333333334
S4-ADL3,Accelerometer RKN^,32,1.0666666666666667
S4-ADL3,Accelerometer RKN^,31,1.0333333333333334
S4-ADL3,Accelerometer RKN^,31,1.0333333333333334
S4-ADL3,Accelerometer RKN^,31,1.0333333333333334
S4-ADL3,Accelerometer RKN^,12,0.4
S4-ADL3,Accelerometer RKN^,494,16.466666666666665
S4-ADL3,Accelerometer RKN^,82,2.7333333333333334
S4-ADL3,Accelerometer RKN^,11,0.36666666666666664
S4-ADL3,Accelerometer RKN^,31,1.0333333333333334
S4-ADL3,Accelerometer RKN^,12,0.4
S4-ADL3,Accelerometer RKN^,31,1.0333333333333334
S4-ADL3,Accelerometer RKN^,31,1.0333333333333334
S4-ADL3,Accelerometer RKN^,10,0.3333333333333333
S4-ADL3,Accelerometer RKN^,31,1.0333333333333334
S4-ADL3,Accelerometer RKN^,12,0.4
S4-ADL3,Accelerometer RKN^,31,1.0333333333333334
S4-ADL3,Accelerometer RKN^,31,1.0333333333333334
S4-ADL3,Accelerometer RKN^,6285,209.5
S4-ADL3,Accelerometer RKN^,21,0.7
S4-ADL3,Accelerometer RKN^,112,3.7333333333333334
S4-ADL3,Accelerometer RKN^,1377,45.9
S4-ADL3,Accelerometer RKN^,21,0.7
S4-ADL3,Accelerometer RKN^,12,0.4
S4-ADL3,Accelerometer RKN^,41,1.3666666666666667
S4-ADL3,Accelerometer RKN^,1,0.03333333333333333
S4-ADL3,Accelerometer RKN^,31,1.0333333333333334
S4-ADL3,Accelerometer RKN^,31,1.0333333333333334
S4-ADL3,Accelerometer RKN^,11,0.36666666666666664
S4-ADL3,Accelerometer RKN^,61,2.033333333333333
S4-ADL3,Accelerometer RKN^,7770,259.0
S4-ADL3,Accelerometer RKN^,1,0.03333333333333333
S4-ADL3,Accelerometer RKN^,82,2.7333333333333334
S4-ADL3,Accelerometer RKN^,11,0.36666666666666664
S4-ADL3,Accelerometer RKN^,62,2.066666666666667
S4-ADL3,Accelerometer RKN^,82,2.7333333333333334
S4-ADL3,Accelerometer RKN^,82,2.7333333333333334
S4-ADL3,Accelerometer RKN^,1227,40.9
S4-ADL3,Accelerometer RKN^,192,6.4
S4-ADL3,Accelerometer RKN^,1080,36.0
S4-ADL3,Accelerometer HIP,31,1.0333333333333334
S4-ADL3,Accelerometer HIP,30,1.0
S4-ADL3,Accelerometer HIP,966,32.2
S4-ADL3,Accelerometer HIP,61,2.033333333333333
S4-ADL3,Accelerometer HIP,8482,282.73333333333335
S4-ADL3,Accelerometer HIP,10733,357.76666666666665
S4-ADL3,Accelerometer HIP,1071,35.7
S4-ADL3,Accelerometer LUA^,37,1.2333333333333334
S4-ADL3,Accelerometer LUA^,160,5.333333333333333
S4-ADL3,Accelerometer LUA^,27,0.9
S4-ADL3,Accelerometer LUA^,21125,704.1666666666666
S4-ADL3,Accelerometer LUA^,386,12.866666666666667
S4-ADL3,Accelerometer LUA^,76,2.533333333333333
S4-ADL3,Accelerometer LUA^,27,0.9
S4-ADL3,Accelerometer LUA^,28,0.9333333333333333
S4-ADL3,Accelerometer LUA^,322,10.733333333333333
S4-ADL3,Accelerometer RUA_,96,3.2
S4-ADL3,Accelerometer RUA_,148,4.933333333333334
S4-ADL3,Accelerometer RUA_,20260,675.3333333333334
S4-ADL3,Accelerometer RUA_,3304,110.13333333333334
S4-ADL3,Accelerometer RUA_,31,1.0333333333333334
S4-ADL3,Accelerometer RUA_,25,0.8333333333333334
S4-ADL3,Accelerometer RUA_,26,0.8666666666666667
S4-ADL3,Accelerometer RUA_,369,12.3
S4-ADL3,Accelerometer RKN_,12,0.4
S4-ADL3,Accelerometer RKN_,61,2.033333333333333
S4-ADL3,Accelerometer RKN_,61,2.033333333333333
S4-ADL3,Accelerometer RKN_,82,2.7333333333333334
S4-ADL3,Accelerometer RKN_,11,0.36666666666666664
S4-ADL3,Accelerometer RKN_,82,2.7333333333333334
S4-ADL3,Accelerometer RKN_,21,0.7
S4-ADL3,Accelerometer RKN_,21,0.7
S4-ADL3,Accelerometer RKN_,82,2.7333333333333334
S4-ADL3,Accelerometer RKN_,31,1.0333333333333334
S4-ADL3,Accelerometer RKN_,31,1.0333333333333334
S4-ADL3,Accelerometer RKN_,11,0.36666666666666664
S4-ADL3,Accelerometer RKN_,82,2.7333333333333334
S4-ADL3,Accelerometer RKN_,72,2.4
S4-ADL3,Accelerometer RKN_,72,2.4
S4-ADL3,Accelerometer RKN_,11,0.36666666666666664
S4-ADL3,Accelerometer RKN_,31,1.0333333333333334
S4-ADL3,Accelerometer RKN_,31,1.0333333333333334
S4-ADL3,Accelerometer RKN_,31,1.0333333333333334
S4-ADL3,Accelerometer RKN_,31,1.0333333333333334
S4-ADL3,Accelerometer RKN_,11,0.36666666666666664
S4-ADL3,Accelerometer RKN_,30,1.0
S4-ADL3,Accelerometer RKN_,31,1.0333333333333334
S4-ADL3,Accelerometer RKN_,11,0.36666666666666664
S4-ADL3,Accelerometer RKN_,31,1.0333333333333334
S4-ADL3,Accelerometer RKN_,31,1.0333333333333334
S4-ADL3,Accelerometer RKN_,7456,248.53333333333333
S4-ADL3,Accelerometer RKN_,61,2.033333333333333
S4-ADL3,Accelerometer RKN_,82,2.7333333333333334
S4-ADL3,Accelerometer RKN_,31,1.0333333333333334
S4-ADL3,Accelerometer RKN_,11,0.36666666666666664
S4-ADL3,Accelerometer RKN_,81,2.7
S4-ADL3,Accelerometer RKN_,11,0.36666666666666664
S4-ADL3,Accelerometer RKN_,82,2.7333333333333334
S4-ADL3,Accelerometer RKN_,22,0.7333333333333333
S4-ADL3,Accelerometer RKN_,7034,234.46666666666667
S4-ADL3,Accelerometer RKN_,52,1.7333333333333334
S4-ADL3,Accelerometer RKN_,61,2.033333333333333
S4-ADL3,Accelerometer RKN_,61,2.033333333333333
S4-ADL3,Accelerometer RKN_,1,0.03333333333333333
S4-ADL3,Accelerometer RKN_,82,2.7333333333333334
S4-ADL3,Accelerometer RKN_,12,0.4
S4-ADL3,Accelerometer RKN_,61,2.033333333333333
S4-ADL3,Accelerometer RKN_,82,2.7333333333333334
S4-ADL3,Accelerometer RKN_,11,0.36666666666666664
S4-ADL3,Accelerometer RKN_,31,1.0333333333333334
S4-ADL3,Accelerometer RKN_,31,1.0333333333333334
S4-ADL3,Accelerometer RKN_,11,0.36666666666666664
S4-ADL3,Accelerometer RKN_,31,1.0333333333333334
S4-ADL3,Accelerometer RKN_,31,1.0333333333333334
S4-ADL3,Accelerometer RKN_,31,1.0333333333333334
S4-ADL3,Accelerometer RKN_,31,1.0333333333333334
S4-ADL3,Accelerometer RKN_,11,0.36666666666666664
S4-ADL3,Accelerometer RKN_,202,6.733333333333333
S4-ADL3,Accelerometer RKN_,1005,33.5
S4-ADL3,Accelerometer RKN_,1,0.03333333333333333
S4-ADL3,Accelerometer RKN_,1081,36.03333333333333
S4-ADL3,Accelerometer RWR,39,1.3
S4-ADL3,Accelerometer RWR,40,1.3333333333333333
S4-ADL3,Accelerometer RWR,12234,407.8
S4-ADL3,Accelerometer RWR,6648,221.6
S4-ADL3,Accelerometer RWR,442,14.733333333333333
S4-ADL3,Accelerometer RWR,430,14.333333333333334
S4-ADL3,Accelerometer RWR,12,0.4
S4-ADL3,Accelerometer RWR,217,7.233333333333333
S4-ADL3,Accelerometer RWR,123,4.1
S4-ADL3,Accelerometer RWR,3220,107.33333333333333
S4-ADL3,Accelerometer RWR,33,1.1
S4-ADL3,Accelerometer RWR,26,0.8666666666666667
S4-ADL3,Accelerometer RWR,28,0.9333333333333333
S4-ADL3,Accelerometer RWR,28,0.9333333333333333
S4-ADL3,Accelerometer RWR,350,11.666666666666666
S4-ADL3,Accelerometer RUA^,39,1.3
S4-ADL3,Accelerometer RUA^,39,1.3
S4-ADL3,Accelerometer RUA^,101,3.3666666666666667
S4-ADL3,Accelerometer RUA^,28,0.9333333333333333
S4-ADL3,Accelerometer RUA^,23584,786.1333333333333
S4-ADL3,Accelerometer RUA^,32,1.0666666666666667
S4-ADL3,Accelerometer RUA^,25,0.8333333333333334
S4-ADL3,Accelerometer RUA^,26,0.8666666666666667
S4-ADL3,Accelerometer RUA^,26,0.8666666666666667
S4-ADL3,Accelerometer RUA^,329,10.966666666666667
S4-ADL3,Accelerometer LUA_,37,1.2333333333333334
S4-ADL3,Accelerometer LUA_,39,1.3
S4-ADL3,Accelerometer LUA_,100,3.3333333333333335
S4-ADL3,Accelerometer LUA_,27,0.9
S4-ADL3,Accelerometer LUA_,17560,585.3333333333334
S4-ADL3,Accelerometer LUA_,6007,200.23333333333332
S4-ADL3,Accelerometer LUA_,30,1.0
S4-ADL3,Accelerometer LUA_,24,0.8
S4-ADL3,Accelerometer LUA_,25,0.8333333333333334
S4-ADL3,Accelerometer LUA_,26,0.8666666666666667
S4-ADL3,Accelerometer LUA_,330,11.0
S4-ADL3,Accelerometer LWR,38,1.2666666666666666
S4-ADL3,Accelerometer LWR,39,1.3
S4-ADL3,Accelerometer LWR,100,3.3333333333333335
S4-ADL3,Accelerometer LWR,27,0.9
S4-ADL3,Accelerometer LWR,1898,63.266666666666666
S4-ADL3,Accelerometer LWR,1753,58.43333333333333
S4-ADL3,Accelerometer LWR,18729,624.3
S4-ADL3,Accelerometer LWR,1145,38.166666666666664
S4-ADL3,Accelerometer LWR,30,1.0
S4-ADL3,Accelerometer LWR,25,0.8333333333333334
S4-ADL3,Accelerometer LWR,26,0.8666666666666667
S4-ADL3,Accelerometer LWR,26,0.8666666666666667
S4-ADL3,Accelerometer LWR,330,11.0
S4-ADL3,Accelerometer RH,23092,769.7333333333333
S4-ADL4,Accelerometer RKN^,734,24.466666666666665
S4-ADL4,Accelerometer RKN^,1,0.03333333333333333
S4-ADL4,Accelerometer RKN^,82,2.7333333333333334
S4-ADL4,Accelerometer RKN^,71,2.3666666666666667
S4-ADL4,Accelerometer RKN^,1,0.03333333333333333
S4-ADL4,Accelerometer RKN^,61,2.033333333333333
S4-ADL4,Accelerometer RKN^,1,0.03333333333333333
S4-ADL4,Accelerometer RKN^,81,2.7
S4-ADL4,Accelerometer RKN^,10,0.3333333333333333
S4-ADL4,Accelerometer RKN^,31,1.0333333333333334
S4-ADL4,Accelerometer RKN^,11,0.36666666666666664
S4-ADL4,Accelerometer RKN^,81,2.7
S4-ADL4,Accelerometer RKN^,12,0.4
S4-ADL4,Accelerometer RKN^,111,3.7
S4-ADL4,Accelerometer RKN^,13493,449.76666666666665
S4-ADL4,Accelerometer LUA^,4375,145.83333333333334
S4-ADL4,Accelerometer RUA_,25,0.8333333333333334
S4-ADL4,Accelerometer RUA_,77,2.566666666666667
S4-ADL4,Accelerometer RUA_,2867,95.56666666666666
S4-ADL4,Accelerometer RUA_,6883,229.43333333333334
S4-ADL4,Accelerometer RUA_,10608,353.6
S4-ADL4,Accelerometer RUA_,25,0.8333333333333334
S4-ADL4,Accelerometer RUA_,25,0.8333333333333334
S4-ADL4,Accelerometer RUA_,25,0.8333333333333334
S4-ADL4,Accelerometer RUA_,27,0.9
S4-ADL4,Accelerometer RUA_,366,12.2
S4-ADL4,Accelerometer LH,1,0.03333333333333333
S4-ADL4,Accelerometer BACK,19691,656.3666666666667
S4-ADL4,Accelerometer RKN_,633,21.1
S4-ADL4,Accelerometer RKN_,82,2.7333333333333334
S4-ADL4,Accelerometer RKN_,11,0.36666666666666664
S4-ADL4,Accelerometer RKN_,82,2.7333333333333334
S4-ADL4,Accelerometer RKN_,82,2.7333333333333334
S4-ADL4,Accelerometer RKN_,81,2.7
S4-ADL4,Accelerometer RKN_,11,0.36666666666666664
S4-ADL4,Accelerometer RKN_,102,3.4
S4-ADL4,Accelerometer RKN_,22,0.7333333333333333
S4-ADL4,Accelerometer RKN_,31,1.0333333333333334
S4-ADL4,Accelerometer RKN_,31,1.0333333333333334
S4-ADL4,Accelerometer RKN_,31,1.0333333333333334
S4-ADL4,Accelerometer RKN_,11,0.36666666666666664
S4-ADL4,Accelerometer RKN_,81,2.7
S4-ADL4,Accelerometer RKN_,22,0.7333333333333333
S4-ADL4,Accelerometer RKN_,21,0.7
S4-ADL4,Accelerometer RKN_,31,1.0333333333333334
S4-ADL4,Accelerometer RKN_,31,1.0333333333333334
S4-ADL4,Accelerometer RKN_,6088,202.93333333333334
S4-ADL4,Accelerometer RKN_,82,2.7333333333333334
S4-ADL4,Accelerometer RKN_,82,2.7333333333333334
S4-ADL4,Accelerometer RKN_,12,0.4
S4-ADL4,Accelerometer RKN_,1816,60.53333333333333
S4-ADL4,Accelerometer RKN_,91,3.033333333333333
S4-ADL4,Accelerometer RKN_,82,2.7333333333333334
S4-ADL4,Accelerometer RKN_,82,2.7333333333333334
S4-ADL4,Accelerometer RKN_,31,1.0333333333333334
S4-ADL4,Accelerometer RKN_,11,0.36666666666666664
S4-ADL4,Accelerometer RKN_,4677,155.9
S4-ADL4,Accelerometer RWR,121,4.033333333333333
S4-ADL4,Accelerometer RWR,14675,489.1666666666667
S4-ADL4,Accelerometer RWR,6154,205.13333333333333
S4-ADL4,Accelerometer RUA^,24,0.8
S4-ADL4,Accelerometer RUA^,29,0.9666666666666667
S4-ADL4,Accelerometer RUA^,29,0.9666666666666667
S4-ADL4,Accelerometer RUA^,28,0.9333333333333333
S4-ADL4,Accelerometer RUA^,20365,678.8333333333334
S4-ADL4,Accelerometer RUA^,25,0.8333333333333334
S4-ADL4,Accelerometer RUA^,24,0.8
S4-ADL4,Accelerometer RUA^,27,0.9
S4-ADL4,Accelerometer RUA^,28,0.9333333333333333
S4-ADL4,Accelerometer RUA^,368,12.266666666666667
S4-ADL4,Accelerometer LWR,24,0.8
S4-ADL4,Accelerometer LWR,29,0.9666666666666667
S4-ADL4,Accelerometer LWR,28,0.9333333333333333
S4-ADL4,Accelerometer LWR,28,0.9333333333333333
S4-ADL4,Accelerometer LWR,1489,49.63333333333333
S4-ADL4,Accelerometer LWR,16750,558.3333333333334
S4-ADL4,Accelerometer LWR,2084,69.46666666666667
S4-ADL4,Accelerometer LWR,24,0.8
S4-ADL4,Accelerometer LWR,23,0.7666666666666667
S4-ADL4,Accelerometer LWR,25,0.8333333333333334
S4-ADL4,Accelerometer LWR,27,0.9
S4-ADL4,Accelerometer LWR,369,12.3
S4-ADL4,Accelerometer RH,30,1.0
S4-ADL4,Accelerometer RH,341,11.366666666666667
S4-ADL4,Accelerometer RH,92,3.066666666666667
S4-ADL4,Accelerometer RH,1,0.03333333333333333
S4-ADL4,Accelerometer RH,31,1.0333333333333334
S4-ADL4,Accelerometer RH,31,1.0333333333333334
S4-ADL4,Accelerometer RH,11,0.36666666666666664
S4-ADL4,Accelerometer RH,101,3.3666666666666667
S4-ADL4,Accelerometer RH,11,0.36666666666666664
S4-ADL4,Accelerometer RH,7770,259.0
S4-ADL4,Accelerometer RH,11418,380.6
S4-ADL5,Accelerometer RKN^,31,1.0333333333333334
S4-ADL5,Accelerometer RKN^,31,1.0333333333333334
S4-ADL5,Accelerometer RKN^,31,1.0333333333333334
S4-ADL5,Accelerometer RKN^,31,1.0333333333333334
S4-ADL5,Accelerometer RKN^,11,0.36666666666666664
S4-ADL5,Accelerometer RKN^,81,2.7
S4-ADL5,Accelerometer RKN^,12,0.4
S4-ADL5,Accelerometer RKN^,8111,270.3666666666667
S4-ADL5,Accelerometer RKN^,92,3.066666666666667
S4-ADL5,Accelerometer RKN^,82,2.7333333333333334
S4-ADL5,Accelerometer RKN^,162,5.4
S4-ADL5,Accelerometer RKN^,112,3.7333333333333334
S4-ADL5,Accelerometer RKN^,232,7.733333333333333
