subject,session,device,kind,run_samples,run_s,boundary
S4,S4-ADL2,Accelerometer LUA_,Accelerometer,21,0.7,False
S4,S4-ADL2,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL2,Accelerometer LUA_,Accelerometer,21,0.7,False
S4,S4-ADL2,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL2,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL2,Accelerometer LUA_,Accelerometer,21,0.7,False
S4,S4-ADL2,Accelerometer LUA_,Accelerometer,168,5.6,True
S4,S4-ADL2,Accelerometer LWR,Accelerometer,21,0.7,False
S4,S4-ADL2,Accelerometer LWR,Accelerometer,169,5.633333333333334,True
S4,S4-ADL2,Accelerometer RH,Accelerometer,5,0.16666666666666666,True
S4,S4-ADL2,Accelerometer RH,Accelerometer,22,0.7333333333333333,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,21,0.7,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,22,0.7333333333333333,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,30,1.0,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,27,0.9,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,56,1.8666666666666667,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,27,0.9,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,32,1.0666666666666667,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,26,0.8666666666666667,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,35,1.1666666666666667,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,21,0.7,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,21,0.7,False
S4,S4-ADL2,Accelerometer RH,Accelerometer,72,2.4,True
S4,S4-ADL2,InertialMeasurementUnit BACK,InertialMeasurementUnit,149,4.966666666666667,True
S4,S4-ADL2,InertialMeasurementUnit RUA,InertialMeasurementUnit,149,4.966666666666667,True
S4,S4-ADL2,InertialMeasurementUnit RLA,InertialMeasurementUnit,149,4.966666666666667,True
S4,S4-ADL2,InertialMeasurementUnit LUA,InertialMeasurementUnit,149,4.966666666666667,True
S4,S4-ADL2,InertialMeasurementUnit LLA,InertialMeasurementUnit,149,4.966666666666667,True
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,49,1.6333333333333333,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,39,1.3,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,51,1.7,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,42,1.4,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,37,1.2333333333333334,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,38,1.2666666666666666,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,30,1.0,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,24,0.8,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,23,0.7666666666666667,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,84,2.8,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,70,2.3333333333333335,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,68,2.2666666666666666,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,95,3.1666666666666665,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,156,5.2,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,150,5.0,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,65,2.1666666666666665,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,125,4.166666666666667,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,99,3.3,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,118,3.933333333333333,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,60,2.0,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,47,1.5666666666666667,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,27,0.9,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,176,5.866666666666666,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,65,2.1666666666666665,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,112,3.7333333333333334,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,141,4.7,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,194,6.466666666666667,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,22,0.7333333333333333,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,64,2.1333333333333333,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,44,1.4666666666666666,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,46,1.5333333333333334,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,23,0.7666666666666667,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,38,1.2666666666666666,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,141,4.7,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,38,1.2666666666666666,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,40,1.3333333333333333,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,167,5.566666666666666,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,270,9.0,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,70,2.3333333333333335,False
S4,S4-ADL3,Accelerometer RKN^,Accelerometer,549,18.3,True
S4,S4-ADL3,Accelerometer HIP,Accelerometer,77,2.566666666666667,False
S4,S4-ADL3,Accelerometer HIP,Accelerometer,41,1.3666666666666667,False
S4,S4-ADL3,Accelerometer HIP,Accelerometer,60,2.0,False
S4,S4-ADL3,Accelerometer HIP,Accelerometer,23,0.7666666666666667,False
S4,S4-ADL3,Accelerometer HIP,Accelerometer,45,1.5,False
S4,S4-ADL3,Accelerometer HIP,Accelerometer,37,1.2333333333333334,False
S4,S4-ADL3,Accelerometer HIP,Accelerometer,31,1.0333333333333334,False
S4,S4-ADL3,Accelerometer HIP,Accelerometer,601,20.033333333333335,True
S4,S4-ADL3,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer LUA^,Accelerometer,2074,69.13333333333334,False
S4,S4-ADL3,Accelerometer LUA^,Accelerometer,19,0.6333333333333333,False
S4,S4-ADL3,Accelerometer LUA^,Accelerometer,19,0.6333333333333333,False
S4,S4-ADL3,Accelerometer LUA^,Accelerometer,19,0.6333333333333333,False
S4,S4-ADL3,Accelerometer LUA^,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer LUA^,Accelerometer,606,20.2,True
S4,S4-ADL3,Accelerometer RUA_,Accelerometer,19,0.6333333333333333,False
S4,S4-ADL3,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer RUA_,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer RUA_,Accelerometer,607,20.233333333333334,True
S4,S4-ADL3,Accelerometer LH,Accelerometer,24421,814.0333333333333,False
S4,S4-ADL3,Accelerometer LH,Accelerometer,606,20.2,True
S4,S4-ADL3,Accelerometer BACK,Accelerometer,607,20.233333333333334,True
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,27,0.9,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,59,1.9666666666666666,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,49,1.6333333333333333,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,61,2.033333333333333,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,48,1.6,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,62,2.066666666666667,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,27,0.9,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,41,1.3666666666666667,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,23,0.7666666666666667,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,26,0.8666666666666667,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,23,0.7666666666666667,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,41,1.3666666666666667,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,49,1.6333333333333333,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,78,2.6,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,89,2.966666666666667,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,180,6.0,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,144,4.8,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,25,0.8333333333333334,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,136,4.533333333333333,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,112,3.7333333333333334,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,186,6.2,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,118,3.933333333333333,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,47,1.5666666666666667,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,60,2.0,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,99,3.3,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,50,1.6666666666666667,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,35,1.1666666666666667,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,52,1.7333333333333334,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,39,1.3,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,130,4.333333333333333,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,150,5.0,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,469,15.633333333333333,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,106,3.533333333333333,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,107,3.566666666666667,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,34,1.1333333333333333,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,31,1.0333333333333334,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,23,0.7666666666666667,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,24,0.8,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,46,1.5333333333333334,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,36,1.2,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,32,1.0666666666666667,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,23,0.7666666666666667,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,54,1.8,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,48,1.6,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,133,4.433333333333334,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,159,5.3,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,24,0.8,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,122,4.066666666666666,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,83,2.7666666666666666,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,131,4.366666666666666,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,131,4.366666666666666,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,106,3.533333333333333,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,34,1.1333333333333333,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,43,1.4333333333333333,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,68,2.2666666666666666,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,37,1.2333333333333334,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,29,0.9666666666666667,False
S4,S4-ADL3,Accelerometer RKN_,Accelerometer,517,17.233333333333334,True
S4,S4-ADL3,Accelerometer RWR,Accelerometer,22,0.7333333333333333,False
S4,S4-ADL3,Accelerometer RWR,Accelerometer,22,0.7333333333333333,False
S4,S4-ADL3,Accelerometer RWR,Accelerometer,46,1.5333333333333334,False
S4,S4-ADL3,Accelerometer RWR,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer RWR,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer RWR,Accelerometer,22,0.7333333333333333,False
S4,S4-ADL3,Accelerometer RWR,Accelerometer,22,0.7333333333333333,False
S4,S4-ADL3,Accelerometer RWR,Accelerometer,37,1.2333333333333334,False
S4,S4-ADL3,Accelerometer RWR,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer RWR,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer RWR,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer RWR,Accelerometer,22,0.7333333333333333,False
S4,S4-ADL3,Accelerometer RWR,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer RWR,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer RWR,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer RWR,Accelerometer,57,1.9,True
S4,S4-ADL3,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer RUA^,Accelerometer,19,0.6333333333333333,False
S4,S4-ADL3,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer RUA^,Accelerometer,19,0.6333333333333333,False
S4,S4-ADL3,Accelerometer RUA^,Accelerometer,19,0.6333333333333333,False
S4,S4-ADL3,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer RUA^,Accelerometer,19,0.6333333333333333,False
S4,S4-ADL3,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer RUA^,Accelerometer,602,20.066666666666666,True
S4,S4-ADL3,Accelerometer LUA_,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer LUA_,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer LUA_,Accelerometer,19,0.6333333333333333,False
S4,S4-ADL3,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer LUA_,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer LUA_,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer LUA_,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer LUA_,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer LUA_,Accelerometer,599,19.966666666666665,True
S4,S4-ADL3,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer LWR,Accelerometer,19,0.6333333333333333,False
S4,S4-ADL3,Accelerometer LWR,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer LWR,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer LWR,Accelerometer,21,0.7,False
S4,S4-ADL3,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL3,Accelerometer LWR,Accelerometer,600,20.0,True
S4,S4-ADL3,Accelerometer RH,Accelerometer,28,0.9333333333333333,False
S4,S4-ADL3,Accelerometer RH,Accelerometer,670,22.333333333333332,True
S4,S4-ADL3,InertialMeasurementUnit BACK,InertialMeasurementUnit,582,19.4,True
S4,S4-ADL3,InertialMeasurementUnit RUA,InertialMeasurementUnit,582,19.4,True
S4,S4-ADL3,InertialMeasurementUnit RLA,InertialMeasurementUnit,582,19.4,True
S4,S4-ADL3,InertialMeasurementUnit LUA,InertialMeasurementUnit,582,19.4,True
S4,S4-ADL3,InertialMeasurementUnit LLA,InertialMeasurementUnit,582,19.4,True
S4,S4-ADL4,Accelerometer RKN^,Accelerometer,22,0.7333333333333333,False
S4,S4-ADL4,Accelerometer RKN^,Accelerometer,31,1.0333333333333334,False
S4,S4-ADL4,Accelerometer RKN^,Accelerometer,57,1.9,False
S4,S4-ADL4,Accelerometer RKN^,Accelerometer,85,2.8333333333333335,False
S4,S4-ADL4,Accelerometer RKN^,Accelerometer,27,0.9,False
S4,S4-ADL4,Accelerometer RKN^,Accelerometer,21,0.7,False
S4,S4-ADL4,Accelerometer RKN^,Accelerometer,27,0.9,False
S4,S4-ADL4,Accelerometer RKN^,Accelerometer,74,2.466666666666667,False
S4,S4-ADL4,Accelerometer RKN^,Accelerometer,139,4.633333333333334,False
S4,S4-ADL4,Accelerometer RKN^,Accelerometer,47,1.5666666666666667,False
S4,S4-ADL4,Accelerometer RKN^,Accelerometer,50,1.6666666666666667,False
S4,S4-ADL4,Accelerometer RKN^,Accelerometer,153,5.1,False
S4,S4-ADL4,Accelerometer RKN^,Accelerometer,33,1.1,False
S4,S4-ADL4,Accelerometer RKN^,Accelerometer,75,2.5,False
S4,S4-ADL4,Accelerometer RKN^,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer RKN^,Accelerometer,1020,34.0,True
S4,S4-ADL4,Accelerometer HIP,Accelerometer,1039,34.63333333333333,True
S4,S4-ADL4,Accelerometer LUA^,Accelerometer,21,0.7,False
S4,S4-ADL4,Accelerometer LUA^,Accelerometer,1036,34.53333333333333,True
S4,S4-ADL4,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer RUA_,Accelerometer,21,0.7,False
S4,S4-ADL4,Accelerometer RUA_,Accelerometer,36,1.2,False
S4,S4-ADL4,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer RUA_,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer RUA_,Accelerometer,21,0.7,False
S4,S4-ADL4,Accelerometer RUA_,Accelerometer,1032,34.4,True
S4,S4-ADL4,Accelerometer LH,Accelerometer,21194,706.4666666666667,True
S4,S4-ADL4,Accelerometer LH,Accelerometer,1035,34.5,True
S4,S4-ADL4,Accelerometer BACK,Accelerometer,19,0.6333333333333333,False
S4,S4-ADL4,Accelerometer BACK,Accelerometer,1036,34.53333333333333,True
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,51,1.7,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,77,2.566666666666667,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,39,1.3,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,65,2.1666666666666665,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,109,3.6333333333333333,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,83,2.7666666666666666,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,88,2.933333333333333,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,63,2.1,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,43,1.4333333333333333,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,88,2.933333333333333,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,64,2.1333333333333333,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,117,3.9,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,99,3.3,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,115,3.8333333333333335,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,58,1.9333333333333333,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,209,6.966666666666667,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,81,2.7,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,28,0.9333333333333333,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,29,0.9666666666666667,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,25,0.8333333333333334,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,116,3.8666666666666667,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,19,0.6333333333333333,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,59,1.9666666666666666,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,37,1.2333333333333334,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,23,0.7666666666666667,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,29,0.9666666666666667,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,33,1.1,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,53,1.7666666666666666,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,31,1.0333333333333334,False
S4,S4-ADL4,Accelerometer RKN_,Accelerometer,996,33.2,True
S4,S4-ADL4,Accelerometer RWR,Accelerometer,55,1.8333333333333333,False
S4,S4-ADL4,Accelerometer RWR,Accelerometer,41,1.3666666666666667,False
S4,S4-ADL4,Accelerometer RWR,Accelerometer,21,0.7,False
S4,S4-ADL4,Accelerometer RWR,Accelerometer,752,25.066666666666666,True
S4,S4-ADL4,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer RUA^,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer RUA^,Accelerometer,19,0.6333333333333333,False
S4,S4-ADL4,Accelerometer RUA^,Accelerometer,19,0.6333333333333333,False
S4,S4-ADL4,Accelerometer RUA^,Accelerometer,1034,34.46666666666667,True
S4,S4-ADL4,Accelerometer LUA_,Accelerometer,1034,34.46666666666667,True
S4,S4-ADL4,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer LWR,Accelerometer,21,0.7,False
S4,S4-ADL4,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer LWR,Accelerometer,21,0.7,False
S4,S4-ADL4,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer LWR,Accelerometer,22,0.7333333333333333,False
S4,S4-ADL4,Accelerometer LWR,Accelerometer,21,0.7,False
S4,S4-ADL4,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer LWR,Accelerometer,20,0.6666666666666666,False
S4,S4-ADL4,Accelerometer LWR,Accelerometer,1034,34.46666666666667,True
S4,S4-ADL4,Accelerometer RH,Accelerometer,47,1.5666666666666667,True
S4,S4-ADL4,Accelerometer RH,Accelerometer,35,1.1666666666666667,False
S4,S4-ADL4,Accelerometer RH,Accelerometer,349,11.633333333333333,False
S4,S4-ADL4,Accelerometer RH,Accelerometer,94,3.1333333333333333,False
S4,S4-ADL4,Accelerometer RH,Accelerometer,35,1.1666666666666667,False
S4,S4-ADL4,Accelerometer RH,Accelerometer,44,1.4666666666666666,False
S4,S4-ADL4,Accelerometer RH,Accelerometer,28,0.9333333333333333,False
S4,S4-ADL4,Accelerometer RH,Accelerometer,44,1.4666666666666666,False
S4,S4-ADL4,Accelerometer RH,Accelerometer,593,19.766666666666666,False
S4,S4-ADL4,Accelerometer RH,Accelerometer,80,2.6666666666666665,False
S4,S4-ADL4,Accelerometer RH,Accelerometer,34,1.1333333333333333,False
S4,S4-ADL4,Accelerometer RH,Accelerometer,1010,33.666666666666664,True
S4,S4-ADL4,InertialMeasurementUnit BACK,InertialMeasurementUnit,1014,33.8,True
S4,S4-ADL4,InertialMeasurementUnit RUA,InertialMeasurementUnit,1014,33.8,True
S4,S4-ADL4,InertialMeasurementUnit RLA,InertialMeasurementUnit,1014,33.8,True
S4,S4-ADL4,InertialMeasurementUnit LUA,InertialMeasurementUnit,1014,33.8,True
