series,run_s,ccdf
PAMAP2 IMU (100 Hz),0.04,0.03696718219539796
PAMAP2 IMU (100 Hz),0.04,0.036913294174705014
PAMAP2 IMU (100 Hz),0.04,0.03685940615401195
PAMAP2 IMU (100 Hz),0.04,0.036805518133319004
PAMAP2 IMU (100 Hz),0.04,0.036751630112625944
PAMAP2 IMU (100 Hz),0.04,0.036697742091932994
PAMAP2 IMU (100 Hz),0.04,0.036643854071239934
PAMAP2 IMU (100 Hz),0.04,0.036589966050546985
PAMAP2 IMU (100 Hz),0.04,0.036536078029853924
PAMAP2 IMU (100 Hz),0.04,0.036482190009160975
PAMAP2 IMU (100 Hz),0.04,0.036428301988467915
PAMAP2 IMU (100 Hz),0.04,0.036374413967774966
PAMAP2 IMU (100 Hz),0.04,0.036320525947082016
PAMAP2 IMU (100 Hz),0.04,0.036266637926388956
PAMAP2 IMU (100 Hz),0.04,0.03621274990569601
PAMAP2 IMU (100 Hz),0.04,0.036158861885002946
PAMAP2 IMU (100 Hz),0.04,0.03610497386431
PAMAP2 IMU (100 Hz),0.04,0.03605108584361694
PAMAP2 IMU (100 Hz),0.04,0.03599719782292399
PAMAP2 IMU (100 Hz),0.04,0.03594330980223093
PAMAP2 IMU (100 Hz),0.04,0.03588942178153798
PAMAP2 IMU (100 Hz),0.04,0.03583553376084492
PAMAP2 IMU (100 Hz),0.04,0.03578164574015197
PAMAP2 IMU (100 Hz),0.04,0.03572775771945902
PAMAP2 IMU (100 Hz),0.04,0.03567386969876596
PAMAP2 IMU (100 Hz),0.04,0.03561998167807301
PAMAP2 IMU (100 Hz),0.04,0.03556609365737995
PAMAP2 IMU (100 Hz),0.04,0.035512205636687
PAMAP2 IMU (100 Hz),0.04,0.03545831761599394
PAMAP2 IMU (100 Hz),0.04,0.03540442959530099
PAMAP2 IMU (100 Hz),0.04,0.03535054157460793
PAMAP2 IMU (100 Hz),0.04,0.03529665355391498
PAMAP2 IMU (100 Hz),0.04,0.03524276553322192
PAMAP2 IMU (100 Hz),0.04,0.03518887751252897
PAMAP2 IMU (100 Hz),0.04,0.03513498949183591
PAMAP2 IMU (100 Hz),0.04,0.03508110147114296
PAMAP2 IMU (100 Hz),0.04,0.03502721345045001
PAMAP2 IMU (100 Hz),0.04,0.03497332542975695
PAMAP2 IMU (100 Hz),0.04,0.034919437409064
PAMAP2 IMU (100 Hz),0.04,0.03486554938837094
PAMAP2 IMU (100 Hz),0.04,0.03481166136767799
PAMAP2 IMU (100 Hz),0.04,0.03475777334698493
PAMAP2 IMU (100 Hz),0.04,0.03470388532629198
PAMAP2 IMU (100 Hz),0.04,0.03464999730559892
PAMAP2 IMU (100 Hz),0.04,0.034596109284905974
PAMAP2 IMU (100 Hz),0.04,0.03454222126421291
PAMAP2 IMU (100 Hz),0.04,0.034488333243519964
PAMAP2 IMU (100 Hz),0.04,0.034434445222827015
PAMAP2 IMU (100 Hz),0.04,0.034380557202133954
PAMAP2 IMU (100 Hz),0.04,0.034326669181441005
PAMAP2 IMU (100 Hz),0.04,0.034272781160747945
PAMAP2 IMU (100 Hz),0.04,0.034218893140054996
PAMAP2 IMU (100 Hz),0.04,0.034165005119361935
PAMAP2 IMU (100 Hz),0.04,0.034111117098668986
PAMAP2 IMU (100 Hz),0.04,0.034057229077975926
PAMAP2 IMU (100 Hz),0.04,0.034003341057282976
PAMAP2 IMU (100 Hz),0.04,0.033949453036589916
PAMAP2 IMU (100 Hz),0.04,0.03389556501589697
PAMAP2 IMU (100 Hz),0.04,0.03384167699520402
PAMAP2 IMU (100 Hz),0.04,0.03378778897451096
PAMAP2 IMU (100 Hz),0.04,0.03373390095381801
PAMAP2 IMU (100 Hz),0.04,0.03368001293312495
PAMAP2 IMU (100 Hz),0.04,0.033626124912432
PAMAP2 IMU (100 Hz),0.04,0.03357223689173894
PAMAP2 IMU (100 Hz),0.04,0.03351834887104599
PAMAP2 IMU (100 Hz),0.04,0.03346446085035293
PAMAP2 IMU (100 Hz),0.04,0.03341057282965998
PAMAP2 IMU (100 Hz),0.04,0.03335668480896692
PAMAP2 IMU (100 Hz),0.04,0.03330279678827397
PAMAP2 IMU (100 Hz),0.04,0.03324890876758102
PAMAP2 IMU (100 Hz),0.04,0.03319502074688796
PAMAP2 IMU (100 Hz),0.04,0.03314113272619501
PAMAP2 IMU (100 Hz),0.04,0.03308724470550195
PAMAP2 IMU (100 Hz),0.04,0.033033356684809
PAMAP2 IMU (100 Hz),0.04,0.03297946866411594
PAMAP2 IMU (100 Hz),0.04,0.03292558064342299
PAMAP2 IMU (100 Hz),0.04,0.03287169262272993
PAMAP2 IMU (100 Hz),0.04,0.03281780460203698
PAMAP2 IMU (100 Hz),0.04,0.03276391658134392
PAMAP2 IMU (100 Hz),0.04,0.03271002856065097
PAMAP2 IMU (100 Hz),0.04,0.03265614053995791
PAMAP2 IMU (100 Hz),0.04,0.03260225251926496
PAMAP2 IMU (100 Hz),0.04,0.03254836449857201
PAMAP2 IMU (100 Hz),0.04,0.03249447647787895
PAMAP2 IMU (100 Hz),0.04,0.032440588457186004
PAMAP2 IMU (100 Hz),0.04,0.03238670043649294
PAMAP2 IMU (100 Hz),0.04,0.032332812415799994
PAMAP2 IMU (100 Hz),0.04,0.032278924395106934
PAMAP2 IMU (100 Hz),0.04,0.032225036374413984
PAMAP2 IMU (100 Hz),0.04,0.032171148353720924
PAMAP2 IMU (100 Hz),0.04,0.032117260333027975
PAMAP2 IMU (100 Hz),0.04,0.032063372312334915
PAMAP2 IMU (100 Hz),0.04,0.032009484291641965
PAMAP2 IMU (100 Hz),0.04,0.031955596270949016
PAMAP2 IMU (100 Hz),0.04,0.031901708250255956
PAMAP2 IMU (100 Hz),0.04,0.031847820229563006
PAMAP2 IMU (100 Hz),0.04,0.031793932208869946
PAMAP2 IMU (100 Hz),0.04,0.031740044188177
PAMAP2 IMU (100 Hz),0.04,0.031686156167483936
PAMAP2 IMU (100 Hz),0.04,0.03163226814679099
PAMAP2 IMU (100 Hz),0.04,0.03157838012609793
PAMAP2 IMU (100 Hz),0.04,0.03152449210540498
PAMAP2 IMU (100 Hz),0.04,0.03147060408471192
PAMAP2 IMU (100 Hz),0.04,0.03141671606401897
PAMAP2 IMU (100 Hz),0.04,0.03136282804332602
PAMAP2 IMU (100 Hz),0.04,0.03130894002263296
PAMAP2 IMU (100 Hz),0.04,0.03125505200194001
PAMAP2 IMU (100 Hz),0.04,0.03120116398124695
PAMAP2 IMU (100 Hz),0.04,0.031147275960554
PAMAP2 IMU (100 Hz),0.04,0.03109338793986094
PAMAP2 IMU (100 Hz),0.04,0.03103949991916799
PAMAP2 IMU (100 Hz),0.04,0.03098561189847493
PAMAP2 IMU (100 Hz),0.04,0.03093172387778198
PAMAP2 IMU (100 Hz),0.04,0.03087783585708892
PAMAP2 IMU (100 Hz),0.04,0.03082394783639597
PAMAP2 IMU (100 Hz),0.04,0.03077005981570302
PAMAP2 IMU (100 Hz),0.04,0.03071617179500996
PAMAP2 IMU (100 Hz),0.04,0.030662283774317012
PAMAP2 IMU (100 Hz),0.04,0.03060839575362395
PAMAP2 IMU (100 Hz),0.04,0.030554507732931002
PAMAP2 IMU (100 Hz),0.04,0.030500619712237942
PAMAP2 IMU (100 Hz),0.04,0.030446731691544993
PAMAP2 IMU (100 Hz),0.04,0.030392843670851932
PAMAP2 IMU (100 Hz),0.04,0.030338955650158983
PAMAP2 IMU (100 Hz),0.04,0.030285067629465923
PAMAP2 IMU (100 Hz),0.04,0.030231179608772973
PAMAP2 IMU (100 Hz),0.04,0.030177291588080024
PAMAP2 IMU (100 Hz),0.04,0.030123403567386964
PAMAP2 IMU (100 Hz),0.04,0.030069515546694014
PAMAP2 IMU (100 Hz),0.04,0.030015627526000954
PAMAP2 IMU (100 Hz),0.04,0.029961739505308005
PAMAP2 IMU (100 Hz),0.04,0.029907851484614945
PAMAP2 IMU (100 Hz),0.04,0.029853963463921995
PAMAP2 IMU (100 Hz),0.04,0.029800075443228935
PAMAP2 IMU (100 Hz),0.04,0.029746187422535986
PAMAP2 IMU (100 Hz),0.04,0.029692299401842925
PAMAP2 IMU (100 Hz),0.04,0.029638411381149976
PAMAP2 IMU (100 Hz),0.04,0.029584523360456916
PAMAP2 IMU (100 Hz),0.04,0.029530635339763966
PAMAP2 IMU (100 Hz),0.04,0.029476747319071017
PAMAP2 IMU (100 Hz),0.04,0.029422859298377957
PAMAP2 IMU (100 Hz),0.04,0.029368971277685008
PAMAP2 IMU (100 Hz),0.04,0.029315083256991947
PAMAP2 IMU (100 Hz),0.04,0.029261195236298998
PAMAP2 IMU (100 Hz),0.04,0.029207307215605938
PAMAP2 IMU (100 Hz),0.04,0.02915341919491299
PAMAP2 IMU (100 Hz),0.04,0.029099531174219928
PAMAP2 IMU (100 Hz),0.04,0.02904564315352698
PAMAP2 IMU (100 Hz),0.04,0.02899175513283392
PAMAP2 IMU (100 Hz),0.04,0.02893786711214097
PAMAP2 IMU (100 Hz),0.04,0.02888397909144802
PAMAP2 IMU (100 Hz),0.04,0.02883009107075496
PAMAP2 IMU (100 Hz),0.04,0.02877620305006201
PAMAP2 IMU (100 Hz),0.04,0.02872231502936895
PAMAP2 IMU (100 Hz),0.04,0.028668427008676
PAMAP2 IMU (100 Hz),0.04,0.02861453898798294
PAMAP2 IMU (100 Hz),0.04,0.02856065096728999
PAMAP2 IMU (100 Hz),0.04,0.02850676294659693
PAMAP2 IMU (100 Hz),0.04,0.02845287492590398
PAMAP2 IMU (100 Hz),0.04,0.02839898690521092
PAMAP2 IMU (100 Hz),0.04,0.028345098884517972
PAMAP2 IMU (100 Hz),0.05,0.028291210863825023
PAMAP2 IMU (100 Hz),0.05,0.028237322843131962
PAMAP2 IMU (100 Hz),0.05,0.028183434822439013
PAMAP2 IMU (100 Hz),0.05,0.028129546801745953
PAMAP2 IMU (100 Hz),0.05,0.028075658781053003
PAMAP2 IMU (100 Hz),0.05,0.028021770760359943
PAMAP2 IMU (100 Hz),0.05,0.027967882739666994
PAMAP2 IMU (100 Hz),0.05,0.027913994718973933
PAMAP2 IMU (100 Hz),0.05,0.027860106698280984
PAMAP2 IMU (100 Hz),0.05,0.027806218677587924
PAMAP2 IMU (100 Hz),0.05,0.027752330656894975
PAMAP2 IMU (100 Hz),0.05,0.027698442636202025
PAMAP2 IMU (100 Hz),0.05,0.027644554615508965
PAMAP2 IMU (100 Hz),0.05,0.027590666594816016
PAMAP2 IMU (100 Hz),0.05,0.027536778574122955
PAMAP2 IMU (100 Hz),0.05,0.027482890553430006
PAMAP2 IMU (100 Hz),0.05,0.027429002532736946
PAMAP2 IMU (100 Hz),0.05,0.027375114512043996
PAMAP2 IMU (100 Hz),0.05,0.027321226491350936
PAMAP2 IMU (100 Hz),0.05,0.027267338470657987
PAMAP2 IMU (100 Hz),0.05,0.027213450449964927
PAMAP2 IMU (100 Hz),0.05,0.027159562429271977
PAMAP2 IMU (100 Hz),0.05,0.027105674408579028
PAMAP2 IMU (100 Hz),0.05,0.027051786387885968
PAMAP2 IMU (100 Hz),0.05,0.02699789836719302
PAMAP2 IMU (100 Hz),0.05,0.026944010346499958
PAMAP2 IMU (100 Hz),0.05,0.02689012232580701
PAMAP2 IMU (100 Hz),0.05,0.02683623430511395
PAMAP2 IMU (100 Hz),0.05,0.026782346284421
PAMAP2 IMU (100 Hz),0.05,0.02672845826372794
PAMAP2 IMU (100 Hz),0.05,0.02667457024303499
PAMAP2 IMU (100 Hz),0.05,0.02662068222234193
PAMAP2 IMU (100 Hz),0.05,0.02656679420164898
PAMAP2 IMU (100 Hz),0.05,0.02651290618095592
PAMAP2 IMU (100 Hz),0.05,0.02645901816026297
PAMAP2 IMU (100 Hz),0.05,0.02640513013957002
PAMAP2 IMU (100 Hz),0.05,0.02635124211887696
PAMAP2 IMU (100 Hz),0.05,0.02629735409818401
PAMAP2 IMU (100 Hz),0.05,0.02624346607749095
PAMAP2 IMU (100 Hz),0.05,0.026189578056798002
PAMAP2 IMU (100 Hz),0.05,0.02613569003610494
PAMAP2 IMU (100 Hz),0.05,0.026081802015411992
PAMAP2 IMU (100 Hz),0.05,0.026027913994718932
PAMAP2 IMU (100 Hz),0.05,0.025974025974025983
PAMAP2 IMU (100 Hz),0.05,0.025920137953332922
PAMAP2 IMU (100 Hz),0.05,0.025866249932639973
PAMAP2 IMU (100 Hz),0.05,0.025812361911947024
PAMAP2 IMU (100 Hz),0.05,0.025758473891253963
PAMAP2 IMU (100 Hz),0.05,0.025704585870561014
PAMAP2 IMU (100 Hz),0.05,0.025650697849867954
PAMAP2 IMU (100 Hz),0.05,0.025596809829175005
PAMAP2 IMU (100 Hz),0.05,0.025542921808481944
PAMAP2 IMU (100 Hz),0.05,0.025489033787788995
PAMAP2 IMU (100 Hz),0.05,0.025435145767095935
PAMAP2 IMU (100 Hz),0.05,0.025381257746402985
PAMAP2 IMU (100 Hz),0.05,0.025327369725709925
PAMAP2 IMU (100 Hz),0.05,0.025273481705016976
PAMAP2 IMU (100 Hz),0.05,0.025219593684324026
PAMAP2 IMU (100 Hz),0.05,0.025165705663630966
PAMAP2 IMU (100 Hz),0.05,0.025111817642938017
PAMAP2 IMU (100 Hz),0.05,0.025057929622244957
PAMAP2 IMU (100 Hz),0.05,0.025004041601552007
PAMAP2 IMU (100 Hz),0.05,0.024950153580858947
PAMAP2 IMU (100 Hz),0.05,0.024896265560165998
PAMAP2 IMU (100 Hz),0.05,0.024842377539472937
PAMAP2 IMU (100 Hz),0.05,0.024788489518779988
PAMAP2 IMU (100 Hz),0.05,0.024734601498086928
PAMAP2 IMU (100 Hz),0.05,0.02468071347739398
PAMAP2 IMU (100 Hz),0.05,0.02462682545670103
PAMAP2 IMU (100 Hz),0.05,0.02457293743600797
PAMAP2 IMU (100 Hz),0.05,0.02451904941531502
PAMAP2 IMU (100 Hz),0.05,0.02446516139462196
PAMAP2 IMU (100 Hz),0.05,0.02441127337392901
PAMAP2 IMU (100 Hz),0.05,0.02435738535323595
PAMAP2 IMU (100 Hz),0.05,0.024303497332543
PAMAP2 IMU (100 Hz),0.05,0.02424960931184994
PAMAP2 IMU (100 Hz),0.05,0.02419572129115699
PAMAP2 IMU (100 Hz),0.05,0.02414183327046393
PAMAP2 IMU (100 Hz),0.05,0.02408794524977098
PAMAP2 IMU (100 Hz),0.05,0.02403405722907792
PAMAP2 IMU (100 Hz),0.05,0.02398016920838497
PAMAP2 IMU (100 Hz),0.05,0.023926281187692022
PAMAP2 IMU (100 Hz),0.05,0.023872393166998962
PAMAP2 IMU (100 Hz),0.05,0.023818505146306013
PAMAP2 IMU (100 Hz),0.05,0.023764617125612952
PAMAP2 IMU (100 Hz),0.05,0.023710729104920003
PAMAP2 IMU (100 Hz),0.05,0.023656841084226943
PAMAP2 IMU (100 Hz),0.05,0.023602953063533993
PAMAP2 IMU (100 Hz),0.05,0.023549065042840933
PAMAP2 IMU (100 Hz),0.05,0.023495177022147984
PAMAP2 IMU (100 Hz),0.05,0.023441289001454924
PAMAP2 IMU (100 Hz),0.05,0.023387400980761974
PAMAP2 IMU (100 Hz),0.05,0.023333512960069025
PAMAP2 IMU (100 Hz),0.05,0.023279624939375965
PAMAP2 IMU (100 Hz),0.05,0.023225736918683015
PAMAP2 IMU (100 Hz),0.05,0.023171848897989955
PAMAP2 IMU (100 Hz),0.05,0.023117960877297006
PAMAP2 IMU (100 Hz),0.05,0.023064072856603945
PAMAP2 IMU (100 Hz),0.05,0.023010184835910996
PAMAP2 IMU (100 Hz),0.05,0.022956296815217936
PAMAP2 IMU (100 Hz),0.05,0.022902408794524987
PAMAP2 IMU (100 Hz),0.05,0.022848520773831926
PAMAP2 IMU (100 Hz),0.05,0.022794632753138977
PAMAP2 IMU (100 Hz),0.05,0.022740744732446028
PAMAP2 IMU (100 Hz),0.05,0.022686856711752967
PAMAP2 IMU (100 Hz),0.05,0.022632968691060018
PAMAP2 IMU (100 Hz),0.05,0.022579080670366958
PAMAP2 IMU (100 Hz),0.05,0.02252519264967401
PAMAP2 IMU (100 Hz),0.05,0.022471304628980948
PAMAP2 IMU (100 Hz),0.05,0.022417416608288
PAMAP2 IMU (100 Hz),0.05,0.02236352858759494
PAMAP2 IMU (100 Hz),0.05,0.02230964056690199
PAMAP2 IMU (100 Hz),0.05,0.02225575254620893
PAMAP2 IMU (100 Hz),0.05,0.02220186452551598
PAMAP2 IMU (100 Hz),0.05,0.02214797650482303
PAMAP2 IMU (100 Hz),0.05,0.02209408848412997
PAMAP2 IMU (100 Hz),0.05,0.02204020046343702
PAMAP2 IMU (100 Hz),0.05,0.02198631244274396
PAMAP2 IMU (100 Hz),0.05,0.02193242442205101
PAMAP2 IMU (100 Hz),0.05,0.02187853640135795
PAMAP2 IMU (100 Hz),0.05,0.021824648380665
PAMAP2 IMU (100 Hz),0.05,0.02177076035997194
PAMAP2 IMU (100 Hz),0.05,0.021716872339278992
PAMAP2 IMU (100 Hz),0.05,0.02166298431858593
PAMAP2 IMU (100 Hz),0.05,0.021609096297892982
PAMAP2 IMU (100 Hz),0.05,0.021555208277200033
PAMAP2 IMU (100 Hz),0.05,0.021501320256506973
PAMAP2 IMU (100 Hz),0.05,0.021447432235814023
PAMAP2 IMU (100 Hz),0.05,0.021393544215120963
PAMAP2 IMU (100 Hz),0.05,0.021339656194428014
PAMAP2 IMU (100 Hz),0.05,0.021285768173734954
PAMAP2 IMU (100 Hz),0.05,0.021231880153042004
PAMAP2 IMU (100 Hz),0.05,0.021177992132348944
PAMAP2 IMU (100 Hz),0.05,0.021124104111655995
PAMAP2 IMU (100 Hz),0.05,0.021070216090962934
PAMAP2 IMU (100 Hz),0.05,0.021016328070269985
PAMAP2 IMU (100 Hz),0.05,0.020962440049576925
PAMAP2 IMU (100 Hz),0.05,0.020908552028883975
PAMAP2 IMU (100 Hz),0.05,0.020854664008191026
PAMAP2 IMU (100 Hz),0.05,0.020800775987497966
PAMAP2 IMU (100 Hz),0.05,0.020746887966805017
PAMAP2 IMU (100 Hz),0.05,0.020692999946111956
PAMAP2 IMU (100 Hz),0.05,0.020639111925419007
PAMAP2 IMU (100 Hz),0.05,0.020585223904725947
PAMAP2 IMU (100 Hz),0.05,0.020531335884032997
PAMAP2 IMU (100 Hz),0.05,0.020477447863339937
PAMAP2 IMU (100 Hz),0.05,0.020423559842646988
PAMAP2 IMU (100 Hz),0.05,0.020369671821953927
PAMAP2 IMU (100 Hz),0.05,0.020315783801260978
PAMAP2 IMU (100 Hz),0.05,0.02026189578056803
PAMAP2 IMU (100 Hz),0.05,0.02020800775987497
PAMAP2 IMU (100 Hz),0.05,0.02015411973918202
PAMAP2 IMU (100 Hz),0.05,0.02010023171848896
PAMAP2 IMU (100 Hz),0.05,0.02004634369779601
PAMAP2 IMU (100 Hz),0.05,0.01999245567710295
PAMAP2 IMU (100 Hz),0.05,0.01993856765641
PAMAP2 IMU (100 Hz),0.05,0.01988467963571694
PAMAP2 IMU (100 Hz),0.05,0.01983079161502399
PAMAP2 IMU (100 Hz),0.05,0.01977690359433093
PAMAP2 IMU (100 Hz),0.05,0.01972301557363798
PAMAP2 IMU (100 Hz),0.05,0.01966912755294503
PAMAP2 IMU (100 Hz),0.05,0.01961523953225197
PAMAP2 IMU (100 Hz),0.05,0.019561351511559022
PAMAP2 IMU (100 Hz),0.05,0.01950746349086596
PAMAP2 IMU (100 Hz),0.05,0.019453575470173012
PAMAP2 IMU (100 Hz),0.05,0.019399687449479952
PAMAP2 IMU (100 Hz),0.05,0.019345799428787003
PAMAP2 IMU (100 Hz),0.05,0.019291911408093942
PAMAP2 IMU (100 Hz),0.05,0.019238023387400993
PAMAP2 IMU (100 Hz),0.05,0.019184135366707933
PAMAP2 IMU (100 Hz),0.05,0.019130247346014984
PAMAP2 IMU (100 Hz),0.05,0.019076359325322034
PAMAP2 IMU (100 Hz),0.05,0.019022471304628974
PAMAP2 IMU (100 Hz),0.05,0.018968583283936025
PAMAP2 IMU (100 Hz),0.05,0.018914695263242964
PAMAP2 IMU (100 Hz),0.05,0.018860807242550015
PAMAP2 IMU (100 Hz),0.05,0.018806919221856955
PAMAP2 IMU (100 Hz),0.06,0.018753031201164005
PAMAP2 IMU (100 Hz),0.06,0.018699143180470945
PAMAP2 IMU (100 Hz),0.06,0.018645255159777996
PAMAP2 IMU (100 Hz),0.06,0.018591367139084936
PAMAP2 IMU (100 Hz),0.06,0.018537479118391986
PAMAP2 IMU (100 Hz),0.06,0.018483591097699037
PAMAP2 IMU (100 Hz),0.06,0.018429703077005977
PAMAP2 IMU (100 Hz),0.06,0.018375815056313027
PAMAP2 IMU (100 Hz),0.06,0.018321927035619967
PAMAP2 IMU (100 Hz),0.06,0.018268039014927018
PAMAP2 IMU (100 Hz),0.06,0.018214150994233957
PAMAP2 IMU (100 Hz),0.06,0.018160262973541008
PAMAP2 IMU (100 Hz),0.06,0.018106374952847948
PAMAP2 IMU (100 Hz),0.06,0.018052486932155
PAMAP2 IMU (100 Hz),0.06,0.017998598911461938
PAMAP2 IMU (100 Hz),0.06,0.01794471089076899
PAMAP2 IMU (100 Hz),0.06,0.01789082287007593
PAMAP2 IMU (100 Hz),0.06,0.01783693484938298
PAMAP2 IMU (100 Hz),0.06,0.01778304682869003
PAMAP2 IMU (100 Hz),0.06,0.01772915880799697
PAMAP2 IMU (100 Hz),0.06,0.01767527078730402
PAMAP2 IMU (100 Hz),0.06,0.01762138276661096
PAMAP2 IMU (100 Hz),0.06,0.01756749474591801
PAMAP2 IMU (100 Hz),0.06,0.01751360672522495
PAMAP2 IMU (100 Hz),0.06,0.017459718704532
PAMAP2 IMU (100 Hz),0.06,0.01740583068383894
PAMAP2 IMU (100 Hz),0.06,0.01735194266314599
PAMAP2 IMU (100 Hz),0.06,0.01729805464245293
PAMAP2 IMU (100 Hz),0.06,0.017244166621759982
PAMAP2 IMU (100 Hz),0.06,0.017190278601067033
PAMAP2 IMU (100 Hz),0.06,0.017136390580373972
PAMAP2 IMU (100 Hz),0.06,0.017082502559681023
PAMAP2 IMU (100 Hz),0.06,0.017028614538987963
PAMAP2 IMU (100 Hz),0.06,0.016974726518295014
PAMAP2 IMU (100 Hz),0.06,0.016920838497601953
PAMAP2 IMU (100 Hz),0.06,0.016866950476909004
PAMAP2 IMU (100 Hz),0.06,0.016813062456215944
PAMAP2 IMU (100 Hz),0.06,0.016759174435522994
PAMAP2 IMU (100 Hz),0.06,0.016705286414829934
PAMAP2 IMU (100 Hz),0.06,0.016651398394136985
PAMAP2 IMU (100 Hz),0.06,0.016597510373444035
PAMAP2 IMU (100 Hz),0.06,0.016543622352750975
PAMAP2 IMU (100 Hz),0.06,0.016489734332058026
PAMAP2 IMU (100 Hz),0.06,0.016435846311364966
PAMAP2 IMU (100 Hz),0.06,0.016381958290672016
PAMAP2 IMU (100 Hz),0.06,0.016328070269978956
PAMAP2 IMU (100 Hz),0.06,0.016274182249286007
PAMAP2 IMU (100 Hz),0.06,0.016220294228592946
PAMAP2 IMU (100 Hz),0.06,0.016166406207899997
PAMAP2 IMU (100 Hz),0.06,0.016112518187206937
PAMAP2 IMU (100 Hz),0.06,0.016058630166513987
PAMAP2 IMU (100 Hz),0.06,0.016004742145821038
PAMAP2 IMU (100 Hz),0.06,0.015950854125127978
PAMAP2 IMU (100 Hz),0.06,0.01589696610443503
PAMAP2 IMU (100 Hz),0.06,0.015843078083741968
PAMAP2 IMU (100 Hz),0.06,0.01578919006304902
PAMAP2 IMU (100 Hz),0.06,0.01573530204235596
PAMAP2 IMU (100 Hz),0.06,0.01568141402166301
PAMAP2 IMU (100 Hz),0.06,0.01562752600096995
PAMAP2 IMU (100 Hz),0.06,0.015573637980277
PAMAP2 IMU (100 Hz),0.06,0.01551974995958394
PAMAP2 IMU (100 Hz),0.06,0.01546586193889099
PAMAP2 IMU (100 Hz),0.06,0.01541197391819793
PAMAP2 IMU (100 Hz),0.06,0.01535808589750498
PAMAP2 IMU (100 Hz),0.06,0.015304197876812031
PAMAP2 IMU (100 Hz),0.06,0.015250309856118971
PAMAP2 IMU (100 Hz),0.06,0.015196421835426022
PAMAP2 IMU (100 Hz),0.06,0.015142533814732961
PAMAP2 IMU (100 Hz),0.06,0.015088645794040012
PAMAP2 IMU (100 Hz),0.06,0.015034757773346952
PAMAP2 IMU (100 Hz),0.06,0.014980869752654002
PAMAP2 IMU (100 Hz),0.06,0.014926981731960942
PAMAP2 IMU (100 Hz),0.06,0.014873093711267993
PAMAP2 IMU (100 Hz),0.06,0.014819205690574933
PAMAP2 IMU (100 Hz),0.06,0.014765317669881983
PAMAP2 IMU (100 Hz),0.06,0.014711429649189034
PAMAP2 IMU (100 Hz),0.06,0.014657541628495974
PAMAP2 IMU (100 Hz),0.06,0.014603653607803024
PAMAP2 IMU (100 Hz),0.06,0.014549765587109964
PAMAP2 IMU (100 Hz),0.06,0.014495877566417015
PAMAP2 IMU (100 Hz),0.06,0.014441989545723954
PAMAP2 IMU (100 Hz),0.06,0.014388101525031005
PAMAP2 IMU (100 Hz),0.06,0.014334213504337945
PAMAP2 IMU (100 Hz),0.06,0.014280325483644996
PAMAP2 IMU (100 Hz),0.06,0.014226437462951935
PAMAP2 IMU (100 Hz),0.06,0.014172549442258986
PAMAP2 IMU (100 Hz),0.06,0.014118661421566037
PAMAP2 IMU (100 Hz),0.06,0.014064773400872976
PAMAP2 IMU (100 Hz),0.06,0.014010885380180027
PAMAP2 IMU (100 Hz),0.06,0.013956997359486967
PAMAP2 IMU (100 Hz),0.06,0.013903109338794017
PAMAP2 IMU (100 Hz),0.06,0.013849221318100957
PAMAP2 IMU (100 Hz),0.06,0.013795333297408008
PAMAP2 IMU (100 Hz),0.07,0.013741445276714948
PAMAP2 IMU (100 Hz),0.07,0.013687557256021998
PAMAP2 IMU (100 Hz),0.07,0.013633669235328938
PAMAP2 IMU (100 Hz),0.07,0.013579781214635989
PAMAP2 IMU (100 Hz),0.07,0.01352589319394304
PAMAP2 IMU (100 Hz),0.07,0.013472005173249979
PAMAP2 IMU (100 Hz),0.07,0.01341811715255703
PAMAP2 IMU (100 Hz),0.07,0.01336422913186397
PAMAP2 IMU (100 Hz),0.07,0.01331034111117102
PAMAP2 IMU (100 Hz),0.07,0.01325645309047796
PAMAP2 IMU (100 Hz),0.07,0.01320256506978501
PAMAP2 IMU (100 Hz),0.07,0.01314867704909195
PAMAP2 IMU (100 Hz),0.07,0.013094789028399001
PAMAP2 IMU (100 Hz),0.07,0.01304090100770594
PAMAP2 IMU (100 Hz),0.07,0.012987012987012991
PAMAP2 IMU (100 Hz),0.07,0.012933124966320042
PAMAP2 IMU (100 Hz),0.07,0.012879236945626982
PAMAP2 IMU (100 Hz),0.07,0.012825348924934032
PAMAP2 IMU (100 Hz),0.07,0.012771460904240972
PAMAP2 IMU (100 Hz),0.07,0.012717572883548023
PAMAP2 IMU (100 Hz),0.07,0.012663684862854963
PAMAP2 IMU (100 Hz),0.07,0.012609796842162013
PAMAP2 IMU (100 Hz),0.07,0.012555908821468953
PAMAP2 IMU (100 Hz),0.07,0.012502020800776004
PAMAP2 IMU (100 Hz),0.07,0.012448132780082943
PAMAP2 IMU (100 Hz),0.07,0.012394244759389994
PAMAP2 IMU (100 Hz),0.07,0.012340356738696934
PAMAP2 IMU (100 Hz),0.07,0.012286468718003984
PAMAP2 IMU (100 Hz),0.07,0.012232580697311035
PAMAP2 IMU (100 Hz),0.07,0.012178692676617975
PAMAP2 IMU (100 Hz),0.07,0.012124804655925026
PAMAP2 IMU (100 Hz),0.07,0.012070916635231965
PAMAP2 IMU (100 Hz),0.07,0.012017028614539016
PAMAP2 IMU (100 Hz),0.07,0.011963140593845956
PAMAP2 IMU (100 Hz),0.07,0.011909252573153006
