dataset,series,run_s,ccdf
opportunity,lognormal,6.866666666666666,0.003345548051871927
opportunity,lognormal,6.9,0.003278013284636394
opportunity,lognormal,6.933333333333334,0.0032120229537059286
opportunity,lognormal,6.966666666666667,0.0031475374904760267
opportunity,lognormal,7.0,0.0030845184508805357
opportunity,lognormal,7.033333333333333,0.0030229284802498757
opportunity,lognormal,7.066666666666666,0.002962731279370079
opportunity,lognormal,7.1,0.002903891571692463
opportunity,lognormal,7.133333333333334,0.002846375071656859
opportunity,lognormal,7.166666666666667,0.002790148454084207
opportunity,lognormal,7.2,0.002735179324599435
opportunity,lognormal,7.233333333333333,0.0026814361910497686
opportunity,lognormal,7.266666666666667,0.002628888435879606
opportunity,lognormal,7.3,0.0025775062894269896
opportunity,lognormal,7.333333333333333,0.0025272608041114752
opportunity,lognormal,7.366666666666666,0.002478123829477874
opportunity,lognormal,7.4,0.002430067988066109
opportunity,lognormal,7.433333333333334,0.002383066652079102
opportunity,lognormal,7.466666666666667,0.002337093920817823
opportunity,lognormal,7.5,0.0022921245988573036
opportunity,lognormal,7.533333333333333,0.002248134174938521
opportunity,lognormal,7.566666666666666,0.0022050988015465123
opportunity,lognormal,7.6,0.0021629952751568426
opportunity,lognormal,7.633333333333334,0.0021218010171206725
opportunity,lognormal,7.666666666666667,0.0020814940551699967
opportunity,lognormal,7.7,0.0020420530055194064
opportunity,lognormal,7.733333333333333,0.0020034570555446107
opportunity,lognormal,7.766666666666667,0.0019656859470159604
opportunity,lognormal,7.8,0.0019287199598706506
opportunity,lognormal,7.833333333333333,0.0018925398965011775
opportunity,lognormal,7.866666666666666,0.001857127066544506
opportunity,lognormal,7.9,0.0018224632721554057
opportunity,lognormal,7.933333333333334,0.001788530793744636
opportunity,lognormal,7.966666666666667,0.0017553123761681055
opportunity,lognormal,8.0,0.0017227912153517932
opportunity,lognormal,8.033333333333333,0.0016909509453346683
opportunity,lognormal,8.066666666666666,0.0016597756257199503
opportunity,lognormal,8.1,0.001629249729516613
opportunity,lognormal,8.133333333333333,0.0015993581313604732
opportunity,lognormal,8.166666666666666,0.0015700860961016527
opportunity,lognormal,8.2,0.001541419267744204
opportunity,lognormal,8.233333333333333,0.0015133436587292382
opportunity,lognormal,8.266666666666667,0.0014858456395476782
opportunity,lognormal,8.3,0.0014589119286719798
opportunity,lognormal,8.333333333333334,0.0014325295827976037
opportunity,lognormal,8.366666666666667,0.001406685987381695
opportunity,lognormal,8.4,0.0013813688474713093
opportunity,lognormal,8.433333333333334,0.0013565661788101924
opportunity,lognormal,8.466666666666667,0.0013322662992151235
opportunity,lognormal,8.5,0.0013084578202142705
opportunity,lognormal,8.533333333333333,0.0012851296389365663
opportunity,lognormal,8.566666666666666,0.0012622709302465562
opportunity,lognormal,8.6,0.0012398711391141681
opportunity,lognormal,8.633333333333333,0.0012179199732141877
opportunity,lognormal,8.666666666666666,0.001196407395745669
opportunity,lognormal,8.7,0.0011753236184667282
opportunity,lognormal,8.733333333333333,0.0011546590949349511
opportunity,lognormal,8.766666666666667,0.0011344045139486392
opportunity,lognormal,8.8,0.0011145507931826781
opportunity,lognormal,8.833333333333334,0.0010950890730110352
opportunity,lognormal,8.866666666666667,0.0010760107105117767
opportunity,lognormal,8.9,0.001057307273647834
opportunity,lognormal,8.933333333333334,0.0010389705356177448
opportunity,lognormal,8.966666666666667,0.0010209924693720396
opportunity,lognormal,9.0,0.001003365242288723
opportunity,lognormal,9.033333333333333,0.000986081211003409
opportunity,lognormal,9.066666666666666,0.0009691329163902251
opportunity,lognormal,9.1,0.000952513078686601
opportunity,lognormal,9.133333333333333,0.0009362145927590548
opportunity,lognormal,9.166666666666666,0.0009202305235060937
opportunity,lognormal,9.2,0.0009045541013915637
opportunity,lognormal,9.233333333333333,0.0008891787181063426
opportunity,lognormal,9.266666666666667,0.0008740979223550438
opportunity,lognormal,9.3,0.0008593054157610691
opportunity,lognormal,9.333333333333334,0.0008447950488885692
opportunity,lognormal,9.366666666666667,0.0008305608173782009
opportunity,lognormal,9.4,0.0008165968581905769
opportunity,lognormal,9.433333333333334,0.0008028974459569627
opportunity,lognormal,9.466666666666667,0.0007894569894315584
opportunity,lognormal,9.5,0.0007762700280449231
opportunity,lognormal,9.533333333333333,0.0007633312285517668
opportunity,lognormal,9.566666666666666,0.000750635381774778
opportunity,lognormal,9.6,0.0007381773994372676
opportunity,lognormal,9.633333333333333,0.0007259523110849653
opportunity,lognormal,9.666666666666666,0.000713955261093191
opportunity,lognormal,9.7,0.0007021815057560721
opportunity,lognormal,9.733333333333333,0.0006906264104573623
opportunity,lognormal,9.766666666666667,0.0006792854469178655
opportunity,lognormal,9.8,0.0006681541905192434
opportunity,lognormal,9.833333333333334,0.0006572283177016525
opportunity,lognormal,9.866666666666667,0.0006465036034312144
opportunity,lognormal,9.9,0.0006359759187380964
opportunity,lognormal,9.933333333333334,0.0006256412283204282
opportunity,lognormal,9.966666666666667,0.0006154955882141655
opportunity,lognormal,10.0,0.0006055351435254597
opportunity,lognormal,10.033333333333333,0.0005957561262247557
opportunity,lognormal,10.066666666666666,0.0005861548530003979
opportunity,lognormal,10.1,0.0005767277231696344
opportunity,lognormal,10.133333333333333,0.0005674712166459095
opportunity,lognormal,10.166666666666666,0.0005583818919612238
opportunity,lognormal,10.2,0.00054945638434023
opportunity,lognormal,10.233333333333333,0.0005406914038262878
opportunity,lognormal,10.266666666666667,0.0005320837334577
opportunity,lognormal,10.3,0.0005236302274921334
opportunity,lognormal,10.333333333333334,0.000515327809677224
opportunity,lognormal,10.366666666666667,0.0005071734715687004
opportunity,lognormal,10.4,0.0004991642708906951
opportunity,lognormal,10.433333333333334,0.0004912973299415757
opportunity,lognormal,10.466666666666667,0.0004835698340391881
opportunity,lognormal,10.5,0.00047597903000895503
opportunity,lognormal,10.533333333333333,0.00046852222470972205
opportunity,lognormal,10.566666666666666,0.0004611967835997932
opportunity,lognormal,10.6,0.00045400012933860534
opportunity,lognormal,10.633333333333333,0.00044692974042581657
opportunity,lognormal,10.666666666666666,0.000439983149875256
opportunity,lognormal,10.7,0.00043315794392351226
opportunity,lognormal,10.733333333333333,0.00042645176077116265
opportunity,lognormal,10.766666666666667,0.0004198622893566428
opportunity,lognormal,10.8,0.000413387268162535
opportunity,lognormal,10.833333333333334,0.000407024484050833
opportunity,lognormal,10.866666666666667,0.0004007717711290715
opportunity,lognormal,10.9,0.00039462700964554287
opportunity,lognormal,10.933333333333334,0.0003885881249117151
opportunity,lognormal,10.966666666666667,0.0003826530862528488
opportunity,lognormal,11.0,0.0003768199059847044
opportunity,lognormal,11.033333333333333,0.0003710866384168954
opportunity,lognormal,11.066666666666666,0.0003654513788801106
opportunity,lognormal,11.1,0.00035991226277920507
opportunity,lognormal,11.133333333333333,0.0003544674646692725
opportunity,lognormal,11.166666666666666,0.0003491151973551432
opportunity,lognormal,11.2,0.0003438537110134199
opportunity,lognormal,11.233333333333333,0.00033868129233627364
opportunity,lognormal,11.266666666666667,0.00033359626369700024
opportunity,lognormal,11.3,0.00032859698233600465
opportunity,lognormal,11.333333333333334,0.00032368183956688057
opportunity,lognormal,11.366666666666667,0.0003188492600023629
opportunity,lognormal,11.4,0.00031409770079993127
opportunity,lognormal,11.433333333333334,0.0003094256509243998
opportunity,lognormal,11.466666666666667,0.00030483163043071304
opportunity,lognormal,11.5,0.00030031418976306234
opportunity,lognormal,11.533333333333333,0.00029587190907154337
opportunity,lognormal,11.566666666666666,0.0002915033975451342
opportunity,lognormal,11.6,0.00028720729276199286
opportunity,lognormal,11.633333333333333,0.00028298226005440963
opportunity,lognormal,11.666666666666666,0.0002788269918898578
opportunity,lognormal,11.7,0.00027474020726714343
opportunity,lognormal,11.733333333333333,0.00027072065112654364
opportunity,lognormal,11.766666666666667,0.00026676709377493335
opportunity,lognormal,11.8,0.0002628783303243454
opportunity,lognormal,11.833333333333334,0.0002590531801440754
opportunity,lognormal,11.866666666666667,0.0002552904863259986
opportunity,lognormal,11.9,0.00025158911516343085
opportunity,lognormal,11.933333333333334,0.0002479479556406483
opportunity,lognormal,11.966666666666667,0.00024436591893628457
opportunity,lognormal,12.0,0.00024084193793827424
opportunity,lognormal,12.033333333333333,0.0002373749667694547
opportunity,lognormal,12.066666666666666,0.00023396398032560217
opportunity,lognormal,12.1,0.00023060797382323805
opportunity,lognormal,12.133333333333333,0.00022730596235931433
opportunity,lognormal,12.166666666666666,0.00022405698048033607
opportunity,lognormal,12.2,0.00022086008176191996
opportunity,lognormal,12.233333333333333,0.00021771433839867793
opportunity,lognormal,12.266666666666667,0.0002146188408032046
opportunity,lognormal,12.3,0.0002115726972141685
opportunity,lognormal,12.333333333333334,0.00020857503331495053
opportunity,lognormal,12.366666666666667,0.00020562499185894367
opportunity,lognormal,12.4,0.00020272173230617696
opportunity,lognormal,12.433333333333334,0.00019986443046604574
opportunity,lognormal,12.466666666666667,0.00019705227814981185
opportunity,lognormal,12.5,0.00019428448283043132
opportunity,lognormal,12.533333333333333,0.00019156026731081965
opportunity,lognormal,12.566666666666666,0.00018887886939933374
opportunity,lognormal,12.6,0.00018623954159224798
opportunity,lognormal,12.633333333333333,0.00018364155076466826
opportunity,lognormal,12.666666666666666,0.00018108417786799613
opportunity,lognormal,12.7,0.00017856671763383236
opportunity,lognormal,12.733333333333333,0.00017608847828542995
opportunity,lognormal,12.766666666666667,0.00017364878125503136
opportunity,lognormal,12.8,0.00017124696090842217
opportunity,lognormal,12.833333333333334,0.00016888236427481385
opportunity,lognormal,12.866666666666667,0.00016655435078372083
opportunity,lognormal,12.9,0.00016426229200683373
opportunity,lognormal,12.933333333333334,0.00016200557140710892
opportunity,lognormal,12.966666666666667,0.0001597835840918549
opportunity,lognormal,13.0,0.00015759573657281312
opportunity,lognormal,13.033333333333333,0.00015544144653045766
opportunity,lognormal,13.066666666666666,0.0001533201425845121
opportunity,lognormal,13.1,0.00015123126406924037
opportunity,lognormal,13.133333333333333,0.00014917426081328955
opportunity,lognormal,13.166666666666666,0.0001471485929257499
opportunity,lognormal,13.2,0.00014515373058487935
opportunity,lognormal,13.233333333333333,0.00014318915383382258
opportunity,lognormal,13.266666666666667,0.00014125435237910544
opportunity,lognormal,13.3,0.00013934882539468063
opportunity,lognormal,13.333333333333334,0.0001374720813298591
opportunity,lognormal,13.366666666666667,0.00013562363772079422
opportunity,lognormal,13.4,0.00013380302100785002
opportunity,lognormal,13.433333333333334,0.00013200976635530104
opportunity,lognormal,13.466666666666667,0.00013024341747580603
opportunity,lognormal,13.5,0.00012850352645843444
opportunity,lognormal,13.533333333333333,0.0001267896536005786
opportunity,lognormal,13.566666666666666,0.00012510136724386278
opportunity,lognormal,13.6,0.00012343824361282785
opportunity,lognormal,13.633333333333333,0.00012179986665761255
opportunity,lognormal,13.666666666666666,0.0001201858279000767
opportunity,lognormal,13.7,0.00011859572628347692
opportunity,lognormal,13.733333333333333,0.000117029168024807
opportunity,lognormal,13.766666666666667,0.00011548576647035791
opportunity,lognormal,13.8,0.00011396514195494145
opportunity,lognormal,13.833333333333334,0.00011246692166411165
opportunity,lognormal,13.866666666666667,0.0001109907394986065
opportunity,lognormal,13.9,0.00010953623594212036
opportunity,lognormal,13.933333333333334,0.00010810305793240715
opportunity,lognormal,13.966666666666667,0.00010669085873427075
opportunity,lognormal,14.0,0.00010529929781577518
opportunity,lognormal,14.033333333333333,0.00010392804072700823
opportunity,lognormal,14.066666666666666,0.00010257675898117657
opportunity,lognormal,14.1,0.00010124512993903156
opportunity,lognormal,14.133333333333333,9.993283669407216e-05
opportunity,lognormal,14.166666666666666,9.86395679624108e-05
opportunity,lognormal,14.2,9.736501797297237e-05
opportunity,lognormal,14.233333333333333,9.610888636102377e-05
opportunity,lognormal,14.266666666666667,9.487087806414607e-05
opportunity,lognormal,14.3,9.365070321909474e-05
opportunity,lognormal,14.333333333333334,9.244807706254576e-05
opportunity,lognormal,14.366666666666667,9.126271983295187e-05
opportunity,lognormal,14.4,9.009435667406418e-05
opportunity,lognormal,14.433333333333334,8.894271754134042e-05
opportunity,lognormal,14.466666666666667,8.780753710990741e-05
opportunity,lognormal,14.5,8.668855468429992e-05
opportunity,lognormal,14.533333333333333,8.55855141107531e-05
opportunity,lognormal,14.566666666666666,8.44981636899389e-05
opportunity,lognormal,14.6,8.34262560929222e-05
opportunity,lognormal,14.633333333333333,8.236954827811616e-05
opportunity,lognormal,14.666666666666666,8.13278014103469e-05
opportunity,lognormal,14.7,8.030078078080649e-05
opportunity,lognormal,14.733333333333333,7.928825572978138e-05
opportunity,lognormal,14.766666666666667,7.828999956993599e-05
opportunity,lognormal,14.8,7.730578951159472e-05
opportunity,lognormal,14.833333333333334,7.63354065902444e-05
opportunity,lognormal,14.866666666666667,7.537863559392566e-05
opportunity,lognormal,14.9,7.44352649932889e-05
opportunity,lognormal,14.933333333333334,7.35050868728715e-05
opportunity,lognormal,14.966666666666667,7.25878968639293e-05
opportunity,lognormal,15.0,7.168349407782326e-05
opportunity,lognormal,15.033333333333333,7.079168104207056e-05
opportunity,lognormal,15.066666666666666,6.991226363550762e-05
opportunity,lognormal,15.1,6.904505102811598e-05
opportunity,lognormal,15.133333333333333,6.818985561862778e-05
opportunity,lognormal,15.166666666666666,6.734649297535089e-05
opportunity,lognormal,15.2,6.651478177766013e-05
opportunity,lognormal,15.233333333333333,6.569454375915385e-05
opportunity,lognormal,15.266666666666667,6.488560365047746e-05
opportunity,lognormal,15.3,6.408778912558866e-05
opportunity,lognormal,15.333333333333334,6.33009307466903e-05
opportunity,lognormal,15.366666666666667,6.252486191193896e-05
opportunity,lognormal,15.4,6.175941880348645e-05
opportunity,lognormal,15.433333333333334,6.100444033696473e-05
opportunity,lognormal,15.466666666666667,6.025976811108169e-05
opportunity,lognormal,15.5,5.952524635965961e-05
opportunity,lognormal,15.533333333333333,5.8800721903007336e-05
opportunity,lognormal,15.566666666666666,5.808604410162399e-05
opportunity,lognormal,15.6,5.738106480990268e-05
opportunity,lognormal,15.633333333333333,5.668563833094442e-05
opportunity,lognormal,15.666666666666666,5.59996213731484e-05
opportunity,lognormal,15.7,5.532287300569205e-05
opportunity,lognormal,15.733333333333333,5.465525461723075e-05
opportunity,lognormal,15.766666666666667,5.3996629873265256e-05
opportunity,lognormal,15.8,5.3346864676062644e-05
opportunity,lognormal,15.833333333333334,5.2705827124466254e-05
opportunity,lognormal,15.866666666666667,5.207338747414969e-05
opportunity,lognormal,15.9,5.144941809953618e-05
opportunity,lognormal,15.933333333333334,5.0833793456273035e-05
opportunity,lognormal,15.966666666666667,5.022639004359508e-05
opportunity,lognormal,16.0,4.962708636846447e-05
opportunity,lognormal,16.033333333333335,4.90357629099325e-05
opportunity,lognormal,16.066666666666666,4.8452302083945575e-05
opportunity,lognormal,16.1,4.787658820926133e-05
opportunity,lognormal,16.133333333333333,4.7308507474030925e-05
opportunity,lognormal,16.166666666666668,4.674794790260339e-05
opportunity,lognormal,16.2,4.619479932321813e-05
opportunity,lognormal,16.233333333333334,4.564895333636354e-05
opportunity,lognormal,16.266666666666666,4.5110303283801834e-05
opportunity,lognormal,16.3,4.45787442177048e-05
opportunity,lognormal,16.333333333333332,4.405417287101088e-05
opportunity,lognormal,16.366666666666667,4.353648762822626e-05
opportunity,lognormal,16.4,4.302558849611504e-05
opportunity,lognormal,16.433333333333334,4.252137707572157e-05
opportunity,lognormal,16.466666666666665,4.2023756535058965e-05
opportunity,lognormal,16.5,4.153263158079845e-05
opportunity,lognormal,16.533333333333335,4.1047908432734204e-05
opportunity,lognormal,16.566666666666666,4.0569494797026984e-05
opportunity,lognormal,16.6,4.009729984078003e-05
opportunity,lognormal,16.633333333333333,3.963123416617087e-05
opportunity,lognormal,16.666666666666668,3.917120978669253e-05
opportunity,lognormal,16.7,3.871714010206251e-05
opportunity,lognormal,16.733333333333334,3.826893987479707e-05
opportunity,lognormal,16.766666666666666,3.782652520678553e-05
opportunity,lognormal,16.8,3.7389813516197634e-05
opportunity,lognormal,16.833333333333332,3.6958723514946e-05
opportunity,lognormal,16.866666666666667,3.653317518681476e-05
opportunity,lognormal,16.9,3.6113089765588136e-05
opportunity,lognormal,16.933333333333334,3.5698389713956225e-05
opportunity,lognormal,16.966666666666665,3.5288998702198704e-05
opportunity,lognormal,17.0,3.4884841587978777e-05
opportunity,lognormal,17.033333333333335,3.4485844396359155e-05
opportunity,lognormal,17.066666666666666,3.409193429948498e-05
opportunity,lognormal,17.1,3.370303959782106e-05
opportunity,lognormal,17.133333333333333,3.331908970083397e-05
opportunity,lognormal,17.166666666666668,3.2940015107785214e-05
opportunity,lognormal,17.2,3.2565747390300714e-05
opportunity,lognormal,17.233333333333334,3.219621917394111e-05
opportunity,lognormal,17.266666666666666,3.18313641199941e-05
opportunity,lognormal,17.3,3.147111690904314e-05
opportunity,lognormal,17.333333333333332,3.111541322309286e-05
opportunity,lognormal,17.366666666666667,3.0764189729470814e-05
opportunity,lognormal,17.4,3.0417384063952113e-05
opportunity,lognormal,17.433333333333334,3.0074934814550147e-05
opportunity,lognormal,17.466666666666665,2.9736781505973475e-05
opportunity,lognormal,17.5,2.9402864583971677e-05
opportunity,lognormal,17.533333333333335,2.9073125400014277e-05
opportunity,lognormal,17.566666666666666,2.8747506196413752e-05
opportunity,lognormal,17.6,2.8425950090893437e-05
opportunity,lognormal,17.633333333333333,2.8108401063264843e-05
opportunity,lognormal,17.666666666666668,2.7794803940328627e-05
opportunity,lognormal,17.7,2.7485104382107828e-05
opportunity,lognormal,17.733333333333334,2.717924886819212e-05
opportunity,lognormal,17.766666666666666,2.687718468463718e-05
opportunity,lognormal,17.8,2.6578859909753838e-05
opportunity,lognormal,17.833333333333332,2.6284223402450735e-05
opportunity,lognormal,17.866666666666667,2.599322478802346e-05
opportunity,lognormal,17.9,2.570581444683029e-05
opportunity,lognormal,17.933333333333334,2.5421943501191535e-05
opportunity,lognormal,17.966666666666665,2.5141563803843248e-05
opportunity,lognormal,18.0,2.4864627925502703e-05
opportunity,lognormal,18.033333333333335,2.45910891438772e-05
opportunity,lognormal,18.066666666666666,2.432090143134058e-05
opportunity,lognormal,18.1,2.4054019444497143e-05
opportunity,lognormal,18.133333333333333,2.3790398512302247e-05
opportunity,lognormal,18.166666666666668,2.3529994626181328e-05
opportunity,lognormal,18.2,2.327276442837256e-05
opportunity,lognormal,18.233333333333334,2.301866520182383e-05
opportunity,lognormal,18.266666666666666,2.2767654860311737e-05
opportunity,lognormal,18.3,2.251969193733938e-05
opportunity,lognormal,18.333333333333332,2.2274735577032523e-05
opportunity,lognormal,18.366666666666667,2.2032745524036557e-05
opportunity,lognormal,18.4,2.179368211374655e-05
opportunity,lognormal,18.433333333333334,2.1557506263092385e-05
opportunity,lognormal,18.466666666666665,2.1324179461434944e-05
opportunity,lognormal,18.5,2.1093663761018178e-05
opportunity,lognormal,18.533333333333335,2.0865921767643236e-05
opportunity,lognormal,18.566666666666666,2.0640916633229978e-05
opportunity,lognormal,18.6,2.041861204593598e-05
opportunity,lognormal,18.633333333333333,2.019897222182987e-05
opportunity,lognormal,18.666666666666668,1.9981961897008738e-05
opportunity,lognormal,18.7,1.97675463189384e-05
opportunity,lognormal,18.733333333333334,1.9555691238681838e-05
opportunity,lognormal,18.766666666666666,1.93463629024615e-05
opportunity,lognormal,18.8,1.9139528044442855e-05
opportunity,lognormal,18.833333333333332,1.8935153878740785e-05
opportunity,lognormal,18.866666666666667,1.8733208091870068e-05
opportunity,lognormal,18.9,1.8533658835528932e-05
opportunity,lognormal,18.933333333333334,1.8336474719049534e-05
opportunity,lognormal,18.966666666666665,1.8141624802292533e-05
opportunity,lognormal,19.0,1.7949078588985756e-05
opportunity,lognormal,19.033333333333335,1.7758806019063655e-05
opportunity,lognormal,19.066666666666666,1.7570777462672105e-05
opportunity,lognormal,19.1,1.7384963712729906e-05
opportunity,lognormal,19.133333333333333,1.7201335979044607e-05
opportunity,lognormal,19.166666666666668,1.7019865881207075e-05
opportunity,lognormal,19.2,1.684052544270731e-05
opportunity,lognormal,19.233333333333334,1.6663287084384137e-05
opportunity,lognormal,19.266666666666666,1.6488123618541017e-05
opportunity,lognormal,19.3,1.631500824261778e-05
opportunity,lognormal,19.333333333333332,1.6143914533417458e-05
opportunity,lognormal,19.366666666666667,1.597481644133314e-05
opportunity,lognormal,19.4,1.5807688284241728e-05
opportunity,lognormal,19.433333333333334,1.5642504742396923e-05
opportunity,lognormal,19.466666666666665,1.5479240852322995e-05
opportunity,lognormal,19.5,1.5317872001818778e-05
opportunity,lognormal,19.533333333333335,1.515837392418451e-05
opportunity,lognormal,19.566666666666666,1.5000722693336854e-05
opportunity,lognormal,19.6,1.4844894718257784e-05
opportunity,lognormal,19.633333333333333,1.4690866737776531e-05
opportunity,lognormal,19.666666666666668,1.4538615816350742e-05
opportunity,lognormal,19.7,1.438811933807127e-05
opportunity,lognormal,19.733333333333334,1.4239355002554355e-05
opportunity,lognormal,19.766666666666666,1.4092300819723569e-05
opportunity,lognormal,19.8,1.394693510536893e-05
opportunity,lognormal,19.833333333333332,1.3803236476372938e-05
opportunity,lognormal,19.866666666666667,1.3661183846158664e-05
opportunity,lognormal,19.9,1.3520756420470903e-05
opportunity,lognormal,19.933333333333334,1.3381933692269143e-05
opportunity,lognormal,19.966666666666665,1.3244695438618947e-05
opportunity,lognormal,20.0,1.3109021715029812e-05
opportunity,lognormal,20.033333333333335,1.2974892852457565e-05
opportunity,lognormal,20.066666666666666,1.284228945208632e-05
opportunity,lognormal,20.1,1.2711192382219849e-05
opportunity,lognormal,20.133333333333333,1.2581582773951716e-05
opportunity,lognormal,20.166666666666668,1.2453442017057448e-05
opportunity,lognormal,20.2,1.2326751756219778e-05
opportunity,lognormal,20.233333333333334,1.2201493887364911e-05
opportunity,lognormal,20.266666666666666,1.2077650553776742e-05
opportunity,lognormal,20.3,1.1955204142655163e-05
opportunity,lognormal,20.333333333333332,1.1834137281008239e-05
opportunity,lognormal,20.366666666666667,1.1714432832543586e-05
opportunity,lognormal,20.4,1.1596073894115655e-05
opportunity,lognormal,20.433333333333334,1.1479043792061994e-05
opportunity,lognormal,20.466666666666665,1.1363326078983604e-05
opportunity,lognormal,20.5,1.1248904530414272e-05
opportunity,lognormal,20.533333333333335,1.113576314115683e-05
opportunity,lognormal,20.566666666666666,1.1023886122729643e-05
opportunity,lognormal,20.6,1.0913257899702877e-05
opportunity,lognormal,20.633333333333333,1.0803863106589873e-05
opportunity,lognormal,20.666666666666668,1.0695686584960562e-05
opportunity,lognormal,20.7,1.0588713380332848e-05
opportunity,lognormal,20.733333333333334,1.0482928739063979e-05
opportunity,lognormal,20.766666666666666,1.0378318105463968e-05
opportunity,lognormal,20.8,1.027486711913106e-05
opportunity,lognormal,20.833333333333332,1.0172561611732078e-05
opportunity,lognormal,20.866666666666667,1.0071387604559945e-05
opportunity,lognormal,20.9,9.971331305647091e-06
opportunity,lognormal,20.933333333333334,9.872379106878881e-06
opportunity,lognormal,20.966666666666665,9.774517581440101e-06
opportunity,lognormal,21.0,9.677733481372464e-06
opportunity,lognormal,21.033333333333335,9.582013734688033e-06
opportunity,lognormal,21.066666666666666,9.487345443148776e-06
opportunity,lognormal,21.1,9.393715879379982e-06
opportunity,lognormal,21.133333333333333,9.301112484538798e-06
opportunity,lognormal,21.166666666666668,9.2095228662048e-06
opportunity,lognormal,21.2,9.118934795604439e-06
opportunity,lognormal,21.233333333333334,9.029336205390592e-06
opportunity,lognormal,21.266666666666666,8.940715187089054e-06
opportunity,lognormal,21.3,8.85305998954422e-06
opportunity,lognormal,21.333333333333332,8.766359015699443e-06
opportunity,lognormal,21.366666666666667,8.680600821042717e-06
opportunity,lognormal,21.4,8.595774111386234e-06
opportunity,lognormal,21.433333333333334,8.51186774020185e-06
opportunity,lognormal,21.466666666666665,8.428870707288816e-06
opportunity,lognormal,21.5,8.346772156109239e-06
opportunity,lognormal,21.533333333333335,8.265561372011732e-06
opportunity,lognormal,21.566666666666666,8.18522777989994e-06
opportunity,lognormal,21.6,8.105760942900275e-06
opportunity,lognormal,21.633333333333333,8.02715055958636e-06
opportunity,lognormal,21.666666666666668,7.949386462868802e-06
opportunity,lognormal,21.7,7.872458617330658e-06
opportunity,lognormal,21.733333333333334,7.796357117784147e-06
opportunity,lognormal,21.766666666666666,7.72107218782736e-06
opportunity,lognormal,21.8,7.646594176846655e-06
opportunity,lognormal,21.833333333333332,7.572913559572569e-06
opportunity,lognormal,21.866666666666667,7.500020933526308e-06
opportunity,lognormal,21.9,7.427907017576452e-06
opportunity,lognormal,21.933333333333334,7.356562649940557e-06
opportunity,lognormal,21.966666666666665,7.285978786963909e-06
opportunity,lognormal,22.0,7.216146501232146e-06
opportunity,lognormal,22.033333333333335,7.1470569796838745e-06
opportunity,lognormal,22.066666666666666,7.078701522722497e-06
opportunity,lognormal,22.1,7.011071541884739e-06
opportunity,lognormal,22.133333333333333,6.9441585586194066e-06
opportunity,lognormal,22.166666666666668,6.877954202733072e-06
opportunity,lognormal,22.2,6.81245021116883e-06
opportunity,lognormal,22.233333333333334,6.7476384258968736e-06
opportunity,lognormal,22.266666666666666,6.683510792915293e-06
opportunity,lognormal,22.3,6.620059360806785e-06
opportunity,lognormal,22.333333333333332,6.557276279184343e-06
opportunity,lognormal,22.366666666666667,6.495153797136943e-06
opportunity,lognormal,22.4,6.433684262119321e-06
opportunity,lognormal,22.433333333333334,6.37286011884175e-06
opportunity,lognormal,22.466666666666665,6.3126739072716376e-06
opportunity,lognormal,22.5,6.253118261634327e-06
opportunity,lognormal,22.533333333333335,6.194185909302874e-06
opportunity,lognormal,22.566666666666666,6.135869669354754e-06
opportunity,lognormal,22.6,6.078162451350622e-06
opportunity,lognormal,22.633333333333333,6.021057253891016e-06
opportunity,lognormal,22.666666666666668,5.964547163617162e-06
opportunity,lognormal,22.7,5.908625354433816e-06
opportunity,lognormal,22.733333333333334,5.8532850849557505e-06
opportunity,lognormal,22.766666666666666,5.798519699062865e-06
opportunity,lognormal,22.8,5.744322623568721e-06
opportunity,lognormal,22.833333333333332,5.690687367443381e-06
opportunity,lognormal,22.866666666666667,5.637607520814214e-06
opportunity,lognormal,22.9,5.585076753744644e-06
opportunity,lognormal,22.933333333333334,5.53308881501291e-06
opportunity,lognormal,22.966666666666665,5.4816375314459265e-06
opportunity,lognormal,23.0,5.430716806253955e-06
opportunity,lognormal,23.033333333333335,5.380320618808554e-06
opportunity,lognormal,23.066666666666666,5.330443022866227e-06
opportunity,lognormal,23.1,5.2810781457912626e-06
opportunity,lognormal,23.133333333333333,5.232220188000625e-06
opportunity,lognormal,23.166666666666668,5.183863421187596e-06
opportunity,lognormal,23.2,5.136002188210753e-06
opportunity,lognormal,23.233333333333334,5.088630901206592e-06
opportunity,lognormal,23.266666666666666,5.041744041811569e-06
opportunity,lognormal,23.3,4.995336159052677e-06
opportunity,lognormal,23.333333333333332,4.949401869236425e-06
opportunity,lognormal,23.366666666666667,4.903935854949637e-06
opportunity,lognormal,23.4,4.858932863616161e-06
opportunity,lognormal,23.433333333333334,4.814387707274825e-06
opportunity,lognormal,23.466666666666665,4.770295261802282e-06
opportunity,lognormal,23.5,4.72665046513665e-06
opportunity,lognormal,23.533333333333335,4.683448317499561e-06
opportunity,lognormal,23.566666666666666,4.640683879952867e-06
opportunity,lognormal,23.6,4.598352274065576e-06
opportunity,lognormal,23.633333333333333,4.556448680248515e-06
opportunity,lognormal,23.666666666666668,4.514968338198422e-06
opportunity,lognormal,23.7,4.4739065451215865e-06
opportunity,lognormal,23.733333333333334,4.43325865517874e-06
opportunity,lognormal,23.766666666666666,4.39302007926301e-06
opportunity,lognormal,23.8,4.3531862835566315e-06
opportunity,lognormal,23.833333333333332,4.3137527893089e-06
